iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
18000,0.00000,0.00000,0.00000,0.00000,2.62734,0.840392,1.63051,1.59953,0.879614,0.611326,1.23011,0.182207,1.83773,1.29878,1.99082,1.88076,1.62906,2.19185,2.24114,4.05306,3.86753,3.44567,3.88207,4.15609,5.14919,4.53373,3.17733,4.97367,5.07585,4.83082,5.88120,4.97538,4.86958,4.75636,4.43540,4.39154,5.27677,5.25970,5.36462,4.36352,4.15853,3.40054,4.24093,3.21985,3.41907,0.00000,0.00000,0.00000,0.00000,0.00000
19000,0.00000,0.00000,0.00000,0.00000,2.97761,1.36360,1.29099,0.748820,0.498006,1.07713,2.08346,1.42088,0.517581,1.57776,2.82852,2.17422,1.08914,1.47493,2.44473,2.85236,4.01014,4.93571,4.09207,4.48480,4.86192,4.45362,5.77055,5.55592,4.28027,4.92072,4.62396,5.06072,6.72627,4.58423,5.36647,4.16166,5.73730,3.96514,5.06162,3.80516,4.61307,4.98413,3.51385,3.79116,2.84087,0.00000,0.00000,0.00000,0.00000,0.00000
20000,0.00000,0.00000,0.00000,0.00000,1.10398,1.13216,0.751662,1.06130,0.458446,1.58994,1.01834,1.47502,1.76339,1.01910,1.69216,1.06850,0.644730,2.26131,2.30344,2.88031,4.08791,4.33115,3.17103,4.73046,4.10224,5.79005,3.77855,6.15184,6.13324,5.27055,5.26130,4.89970,6.27136,5.21252,5.06269,6.90025,5.34302,6.18907,4.71035,3.95028,3.15136,3.27918,3.88228,1.92595,4.73919,0.00000,0.00000,0.00000,0.00000,0.00000
21000,0.00000,0.00000,0.00000,0.00000,1.08150,0.397762,1.29634,1.24029,0.443170,0.553841,1.08271,1.26409,1.40161,0.424998,2.67764,1.47720,1.12755,0.997281,1.32688,3.63931,2.71391,2.75189,5.34760,3.50244,6.15250,4.53710,5.49728,5.96460,6.08570,6.16300,6.67081,5.37658,4.55264,6.13679,6.89397,5.33666,5.51481,3.93706,4.28158,3.56773,4.05491,3.31979,3.54520,3.34034,4.48071,0.00000,0.00000,0.00000,0.00000,0.00000
22000,0.00000,0.00000,0.00000,0.00000,1.11111,1.21292,1.23153,0.354450,1.21858,1.14671,1.69505,0.622546,2.21723,1.39719,1.28242,0.715219,2.35188,1.76010,2.11003,2.24556,3.35720,4.62491,3.52735,4.22691,4.59454,4.64996,6.40047,4.49189,6.45169,5.72662,4.95220,5.74349,6.04933,6.07761,5.80502,5.73746,6.59003,5.11506,4.78640,4.42657,4.51401,3.67577,3.91605,2.41044,0.929805,0.00000,0.00000,0.00000,0.00000,0.00000
23000,0.00000,0.00000,0.00000,0.00000,1.47198,1.09076,1.36925,0.186526,0.613043,0.849777,0.879567,1.75848,0.938470,1.21004,3.10112,1.19201,1.67117,2.10489,1.30270,2.21040,4.72879,4.65917,4.55422,3.92496,3.71789,5.84410,5.38683,5.77336,5.88633,4.72729,5.51729,7.09043,5.93112,4.47401,5.54181,6.17844,5.13998,4.90962,6.17260,5.79425,5.56562,5.17805,1.94714,2.23617,3.84199,0.00000,0.00000,0.00000,0.00000,0.00000
24000,0.00000,0.00000,0.00000,0.00000,1.10676,0.840102,1.99691,0.660196,0.756342,1.11698,0.761177,1.54448,0.872462,0.848826,1.53623,1.64965,2.63739,1.68130,1.73330,2.88083,3.75083,3.33010,4.64459,3.57704,4.88679,5.80615,5.44107,5.88515,7.01626,6.26237,5.77902,5.50445,6.41873,5.50080,4.59228,5.21185,5.11632,6.82907,4.73845,5.80818,4.52408,4.75266,5.16150,2.69794,4.45657,0.00000,0.00000,0.00000,0.00000,0.00000
25000,0.00000,0.00000,0.00000,0.00000,1.42218,1.35741,1.98197,0.951358,1.09830,0.999317,0.290215,1.09018,0.884413,1.14054,2.16656,1.23903,2.55853,1.53476,2.02743,1.83231,3.41535,3.20626,5.10950,3.43756,5.42348,5.32140,5.02034,6.03849,5.92888,5.71842,6.56178,6.03900,7.14915,5.67159,5.14313,5.17926,4.74688,5.32432,3.63418,6.10797,7.24224,3.51031,5.49987,3.88314,0.595848,0.00000,0.00000,0.00000,0.00000,0.00000
26000,0.00000,0.00000,0.00000,0.00000,1.81978,0.719906,0.620886,0.671306,1.57530,0.908829,0.985439,1.82460,0.914681,0.715205,2.02555,1.70497,0.905961,1.24213,2.80842,2.17799,2.37527,4.19106,3.68992,4.56633,5.01767,5.49329,6.97602,5.47026,4.91637,6.49797,5.16665,6.40312,6.03891,4.52949,6.17570,5.42836,5.59079,4.98561,3.99449,4.94278,5.63743,5.05402,5.16391,4.13124,4.64931,0.00000,0.00000,0.00000,0.00000,0.00000
27000,0.00000,0.00000,0.00000,0.00000,1.36762,1.67188,1.36771,0.769555,0.613308,0.825888,0.990309,0.821926,0.928820,1.22368,0.923491,1.33418,0.973261,0.892090,2.01646,2.76868,3.27444,3.84916,4.83246,4.21435,3.73918,5.19757,6.32619,5.18195,6.38748,5.06635,5.05635,6.25485,4.78967,6.14678,6.46528,5.41381,5.96548,5.07436,4.37110,5.48534,3.88763,3.41479,4.92533,5.11681,6.69352,0.00000,0.00000,0.00000,0.00000,0.00000
28000,0.00000,0.00000,0.00000,0.00000,1.03836,1.14697,0.776059,0.904519,0.601693,1.17978,0.585925,1.55489,0.763136,1.69719,1.26013,0.698861,1.91726,1.85737,1.99385,1.96929,2.75282,3.20564,3.71282,4.49730,5.45828,5.46144,6.12164,6.21088,5.36261,6.48680,4.98517,5.74491,6.75375,6.16424,6.71407,4.76008,5.94388,5.41135,4.73264,4.46632,5.51695,3.23649,4.68642,4.19744,4.05328,0.00000,0.00000,0.00000,0.00000,0.00000
29000,0.00000,0.00000,0.00000,0.00000,1.35890,1.74776,1.34542,0.357387,0.779268,1.20780,1.55310,1.71056,0.109367,0.858742,1.30783,1.32954,1.71242,1.26497,1.33922,2.43450,2.07116,3.01115,5.46766,5.08856,3.07136,4.94314,6.50696,5.98421,6.31147,5.96040,6.27753,5.63307,6.79411,6.49279,5.68298,5.44125,5.85907,4.27275,6.07928,5.32897,4.69460,3.61350,2.76143,4.44008,4.18429,0.00000,0.00000,0.00000,0.00000,0.00000
30000,0.00000,0.00000,0.00000,0.00000,1.45534,1.09258,1.45492,1.29942,0.676830,2.51610,1.35358,1.05057,0.849513,0.517028,1.10528,1.23111,2.88992,0.423328,2.80183,2.21630,3.85815,4.49514,3.40161,4.50828,5.94262,5.47278,4.83145,4.97371,5.75926,7.19424,5.30760,6.51809,6.50864,7.74899,6.17428,6.92495,5.10225,4.87867,4.05099,5.05513,3.61437,3.90193,4.03595,4.61445,3.81175,0.00000,0.00000,0.00000,0.00000,0.00000
31000,0.00000,0.00000,0.00000,0.00000,0.985206,0.409569,0.982656,1.33449,0.260770,1.14757,1.19314,2.65442,1.08900,1.21397,1.32421,1.77814,1.51629,1.47426,0.836825,3.45778,2.72252,4.18682,5.50916,3.71615,3.21977,5.41938,6.59214,5.78012,5.81827,6.63023,6.39707,7.11327,5.34157,6.69272,7.14111,5.93234,4.38467,3.47425,6.04315,5.61376,4.13672,4.89546,5.10786,3.53266,3.41100,0.00000,0.00000,0.00000,0.00000,0.00000
32000,0.00000,0.00000,0.00000,0.00000,1.72204,1.43771,0.275633,1.43984,0.275272,0.876607,1.23652,1.25068,0.494917,2.54478,0.720973,1.53712,1.54060,1.69904,2.26280,2.64489,4.27352,2.77258,3.57264,5.49775,5.67318,4.78748,5.38500,6.62413,7.00313,6.62761,5.62408,6.28497,5.39202,5.88636,5.05166,6.35923,5.79922,6.65466,4.34752,6.91946,4.06436,5.49030,3.37612,2.77392,2.12398,0.00000,0.00000,0.00000,0.00000,0.00000
33000,0.00000,0.00000,0.00000,0.00000,1.34739,0.747669,1.25061,0.733436,0.623366,0.685300,1.34796,1.28151,0.355816,1.22869,1.79602,1.26062,1.28166,1.37686,1.49490,2.33328,3.23627,3.73234,4.18505,5.06868,5.35757,5.34737,7.10383,6.29032,6.89017,5.88453,7.17181,5.31000,7.62830,6.09415,5.86953,5.59690,5.70231,7.31667,4.98595,5.44434,3.95917,5.06211,4.09799,4.45429,4.54046,0.00000,0.00000,0.00000,0.00000,0.00000
34000,0.00000,0.00000,0.00000,0.00000,0.675206,1.70162,1.49574,0.830621,1.35631,1.92743,0.684312,1.50292,1.45855,1.26021,1.55745,1.56957,2.31778,2.12464,2.23021,3.18709,3.29139,3.17280,4.93806,4.20637,4.79936,6.23280,5.65736,6.95870,6.55311,7.92459,5.19086,6.53861,6.77275,6.14066,6.62303,6.69875,6.52160,5.22772,5.46186,3.57375,4.83883,5.16041,3.88105,2.98963,2.58717,0.00000,0.00000,0.00000,0.00000,0.00000
35000,0.00000,0.00000,0.00000,0.00000,1.02718,0.232650,1.39441,0.338817,0.728915,2.24029,0.666898,0.851790,1.31022,1.31013,1.49106,1.38537,2.02536,2.47319,1.61343,2.19835,2.80916,3.81018,4.16441,5.36591,5.34325,6.07689,6.73355,6.88780,5.40952,6.43551,7.85295,7.67776,5.57000,6.46048,5.36793,6.14900,6.31727,5.62014,4.72249,5.15880,5.94707,3.31245,3.81114,2.83011,3.23047,0.00000,0.00000,0.00000,0.00000,0.00000
36000,0.00000,0.00000,0.00000,0.00000,2.35535,0.992352,1.21827,1.21143,0.879577,1.82023,1.02819,1.25323,1.23120,0.588684,1.10498,1.76087,1.83182,1.40545,3.44907,2.54328,3.15638,3.74572,4.58608,6.62011,5.94852,6.03287,6.18707,5.97340,7.98294,6.42177,6.03269,7.85579,5.43554,6.32996,4.41119,7.77046,6.36897,5.95461,6.94611,4.52854,4.11615,2.15621,5.57599,2.20388,3.88925,0.00000,0.00000,0.00000,0.00000,0.00000
37000,0.00000,0.00000,0.00000,0.00000,2.67712,0.472440,1.07481,1.30572,0.369462,0.678689,0.963439,1.53119,1.44668,0.841677,1.82501,1.75970,1.61500,1.51079,2.19453,3.61413,4.04225,3.14394,4.91362,6.36970,5.30456,6.13735,6.90150,5.49795,6.09971,6.98434,5.35377,7.04680,6.86870,6.85629,7.19550,6.94233,5.92630,3.70138,5.49512,5.41693,6.14406,2.75823,2.51049,2.22578,4.45896,0.00000,0.00000,0.00000,0.00000,0.00000
38000,0.00000,0.00000,0.00000,0.00000,1.69952,0.627069,0.848139,0.600925,1.28399,1.12931,1.13709,0.693804,1.12470,0.172799,0.643666,1.38331,2.54869,2.19191,2.12802,3.40272,3.73796,5.56847,3.31274,5.73142,6.54276,6.61288,5.81121,5.23511,4.67003,7.29407,6.73595,7.66960,5.93937,6.95038,7.36175,6.51410,5.66951,5.77385,4.46554,5.77258,4.74629,4.09734,3.17804,2.68948,4.52455,0.00000,0.00000,0.00000,0.00000,0.00000
39000,0.00000,0.00000,0.00000,0.00000,2.09207,1.38711,1.18073,0.676981,1.05697,1.05183,1.13001,0.981408,1.48575,1.13671,0.321196,1.64937,2.02369,1.73210,1.53651,2.50362,4.76217,4.51155,3.87643,6.22419,5.30960,4.60202,6.65625,6.74565,6.50737,6.07627,6.99046,6.53056,6.02751,6.25555,6.70812,7.61730,6.89584,5.37655,4.67106,5.58020,4.30086,4.08483,3.96309,2.96786,4.62941,0.00000,0.00000,0.00000,0.00000,0.00000
40000,0.00000,0.00000,0.00000,0.00000,1.27617,0.478702,0.832069,0.788869,0.860493,1.56773,0.469255,2.18291,1.16521,0.726940,1.37910,1.12300,2.53290,2.18543,1.34891,2.86675,4.98802,4.95283,4.74910,5.18730,5.33744,6.36996,6.61111,6.30459,6.76457,6.89952,7.26131,4.93034,6.39836,8.00910,5.66027,5.46454,6.87387,6.50280,5.96378,5.61366,4.34273,3.44694,4.06284,3.26967,3.76767,0.00000,0.00000,0.00000,0.00000,0.00000
41000,0.00000,0.00000,0.00000,0.00000,2.18429,1.06887,1.38202,0.908026,0.704611,1.57652,0.979397,1.98916,1.01295,1.53442,1.90503,2.19463,0.561398,1.72212,2.93039,3.76347,4.67630,5.13511,3.79120,5.68227,5.84052,6.01025,5.86117,6.68177,5.72229,7.09804,6.80525,7.38729,7.08199,6.41491,5.92430,5.78666,6.28194,7.91743,5.77356,4.52992,3.48436,5.64237,2.72007,3.89750,1.41000,0.00000,0.00000,0.00000,0.00000,0.00000
42000,0.00000,0.00000,0.00000,0.00000,0.797412,0.828842,0.945180,1.32286,0.515167,1.14344,0.657510,1.71135,1.51770,1.45539,1.86133,1.39143,2.57943,1.43298,2.47632,2.55616,3.70939,4.97952,5.43509,6.07641,5.31936,6.20296,6.75288,6.84042,6.83863,5.90428,6.57044,5.65341,7.08049,5.40845,5.69794,6.62079,6.44478,6.84377,7.04969,5.01711,4.30366,4.88343,3.74263,3.78313,4.54320,0.00000,0.00000,0.00000,0.00000,0.00000
43000,0.00000,0.00000,0.00000,0.00000,0.983721,0.364801,1.11228,1.63128,0.590148,0.516692,2.13508,0.816160,0.807257,1.19030,1.03686,0.899644,1.90774,1.84402,2.85931,3.71334,3.57164,3.84426,6.13811,5.04338,5.51088,6.62586,5.71346,6.93028,6.18140,7.17194,6.29797,6.33709,7.87304,7.80094,7.09688,5.33699,6.86386,5.83536,5.99399,5.16499,5.34067,4.56519,2.96526,2.94670,4.81484,0.00000,0.00000,0.00000,0.00000,0.00000
44000,0.00000,0.00000,0.00000,0.00000,1.95445,0.661381,1.69373,0.894148,1.32361,0.749588,0.778209,2.92831,0.627301,0.658293,1.73833,1.88705,2.89721,1.11215,1.87113,2.70435,4.43299,3.67334,4.94815,4.66088,6.15031,5.79679,6.55357,7.16206,7.66497,5.45077,6.43315,5.95426,6.44035,6.96200,7.34526,6.40465,6.54062,7.19354,6.06127,5.40681,4.66003,4.70841,3.25988,3.58157,3.27476,0.00000,0.00000,0.00000,0.00000,0.00000
45000,0.00000,0.00000,0.00000,0.00000,1.92265,1.42167,1.06598,0.408328,0.604997,0.911254,1.10020,0.615810,1.27840,0.267020,1.18542,1.61086,2.76928,1.79298,1.90786,2.18794,4.21785,3.37442,5.01052,5.39577,5.50207,7.44146,6.20094,5.91925,6.26872,6.99519,7.07384,5.00880,7.99504,6.71689,8.32240,7.88105,6.31389,4.73616,6.41880,5.16440,5.59205,2.93988,4.14209,5.03106,4.07463,0.00000,0.00000,0.00000,0.00000,0.00000
46000,0.00000,0.00000,0.00000,0.00000,0.756233,0.861034,1.76412,0.958614,1.26964,1.40763,0.968921,0.740161,0.444792,1.96668,1.33041,1.39567,1.35290,1.55858,1.65771,3.15800,3.51233,3.18407,5.48123,3.85634,5.49908,6.17911,7.49882,7.75158,6.25651,6.71145,6.15486,7.86134,6.23125,5.68874,7.53341,6.46581,7.07118,6.74914,5.66686,6.96844,4.30696,6.24562,4.13456,4.04742,4.85803,0.00000,0.00000,0.00000,0.00000,0.00000
47000,0.00000,0.00000,0.00000,0.00000,1.38785,0.827222,1.00189,1.23379,1.30228,0.354034,1.07220,0.707727,0.754414,0.916167,1.65444,0.486103,1.71040,2.41917,1.82138,3.36922,3.00660,3.81192,3.26528,4.53808,5.10662,5.43990,6.41985,7.42741,8.23512,7.67797,6.54171,6.68051,7.11985,6.51811,6.74314,7.61900,7.56656,7.02672,5.68287,5.40706,5.49130,5.47440,4.04422,4.68886,4.43443,0.00000,0.00000,0.00000,0.00000,0.00000
48000,0.00000,0.00000,0.00000,0.00000,1.91200,1.53990,1.40022,1.04613,2.18831,0.851382,1.64664,1.53216,1.70470,0.782792,1.53263,0.804456,1.59810,2.18311,2.00158,4.90027,2.89047,2.99662,4.04906,4.08090,5.24699,5.01962,6.72330,7.39392,6.01201,6.42266,6.26959,5.70469,6.73809,6.96781,7.17729,5.70946,8.23626,6.69082,7.13635,6.71176,6.43330,4.47158,4.53887,4.14266,4.06192,0.00000,0.00000,0.00000,0.00000,0.00000
49000,0.00000,0.00000,0.00000,0.00000,1.45445,1.59009,1.08260,0.225424,0.832890,0.249810,1.31362,1.05298,0.616290,1.44368,2.66095,0.983467,2.08284,2.16159,1.37455,2.89810,3.52352,4.64612,3.36044,4.45906,4.98478,7.18462,6.63376,6.58605,7.35237,7.14474,4.85636,5.14761,6.22399,7.28534,7.49013,6.51985,6.72461,7.11485,6.66425,5.65087,6.08715,5.57902,4.16077,4.21474,1.24815,0.00000,0.00000,0.00000,0.00000,0.00000
50000,0.00000,0.00000,0.00000,0.00000,1.35204,0.532860,0.995830,0.492745,1.26582,0.889249,0.787049,1.25377,0.436874,1.14383,0.545367,1.03864,1.95724,2.12327,1.70261,2.88342,3.94086,4.47872,4.22989,5.27444,4.94821,5.00625,7.29273,5.42006,4.90541,6.68522,6.06433,6.85492,6.72113,6.91772,7.85240,7.14087,8.40000,7.25915,5.06131,6.73328,6.28714,4.97538,3.60664,3.54150,4.39361,0.00000,0.00000,0.00000,0.00000,0.00000
51000,0.00000,0.00000,0.00000,0.00000,1.39847,0.593106,0.843125,0.489567,1.44854,1.35546,1.26868,1.07253,0.940060,0.602316,1.02693,1.33681,1.68727,2.05689,2.22543,2.98988,3.33243,3.27605,2.59326,5.81627,5.29638,4.22587,6.28725,5.83407,5.42730,5.53344,6.21232,7.12969,7.12167,7.10096,7.52973,6.71294,7.06613,6.53515,7.31194,8.08773,4.61117,3.90685,5.39293,4.44585,2.78437,0.00000,0.00000,0.00000,0.00000,0.00000
52000,0.00000,0.00000,0.00000,0.00000,1.09664,0.673899,0.830789,0.849948,0.418230,0.292678,1.29946,0.833935,1.93977,1.01154,0.544492,1.16781,1.87876,1.70610,1.68744,3.76842,2.84930,4.02177,3.36403,4.62948,4.46671,4.63733,5.74922,6.55614,5.81208,5.73247,6.90920,6.72050,6.82952,8.89378,7.43489,6.94769,6.45207,5.83046,6.90814,6.23936,7.65940,4.40168,5.45849,3.94075,6.27961,0.00000,0.00000,0.00000,0.00000,0.00000
53000,0.00000,0.00000,0.00000,0.00000,1.02798,1.12171,1.32672,0.430023,0.864281,1.49555,0.596485,2.07153,0.879353,1.21171,1.00042,2.03870,2.31191,1.12470,1.44071,2.57827,3.12304,3.10342,6.01211,4.08698,4.84200,6.19225,5.09551,6.06691,6.86390,6.01276,7.21467,8.05415,5.90191,7.83507,7.32968,6.33793,5.81836,8.07870,5.68475,6.10933,5.83702,5.37800,4.44478,4.06595,6.31180,0.00000,0.00000,0.00000,0.00000,0.00000
