iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10000,0.00000,1.67593,0.0740741,1.75926,0.527778,0.518519,0.444444,0.564815,0.495370,0.606481,0.518519,0.564815,0.546296,0.550926,0.495370,0.629630,0.449074,0.597222,0.560185,0.500000,0.527778,0.486111,0.560185,0.574074,0.569444,0.523148,0.462963,0.481481,0.620370,0.504630,0.601852,0.500000,0.643519,0.495370,0.509259,0.490741,0.606481,0.504630,0.615741,0.606481,0.430556,0.550926,0.597222,0.583333,0.393519,1.69907,0.0555556,1.66667,0.0138889,0.00462963
11000,0.00000,1.68056,0.0740741,1.71296,0.504630,0.527778,0.453704,0.601852,0.620370,0.550926,0.453704,0.592593,0.597222,0.537037,0.490741,0.476852,0.583333,0.509259,0.564815,0.467593,0.583333,0.523148,0.513889,0.513889,0.513889,0.569444,0.537037,0.467593,0.583333,0.513889,0.523148,0.495370,0.560185,0.490741,0.620370,0.518519,0.574074,0.638889,0.537037,0.555556,0.569444,0.597222,0.569444,0.500000,0.351852,1.72222,0.0740741,1.66667,0.00000,0.00462963
12000,0.00462963,1.68981,0.0740741,1.75463,0.495370,0.523148,0.495370,0.569444,0.527778,0.532407,0.555556,0.458333,0.574074,0.578704,0.546296,0.541667,0.532407,0.472222,0.500000,0.537037,0.476852,0.601852,0.523148,0.509259,0.537037,0.537037,0.458333,0.472222,0.537037,0.509259,0.606481,0.523148,0.597222,0.537037,0.527778,0.611111,0.592593,0.587963,0.518519,0.574074,0.504630,0.532407,0.583333,0.537037,0.379630,1.69907,0.0925926,1.66667,0.00462963,0.00462963
13000,0.0138889,1.68981,0.0648148,1.70833,0.500000,0.472222,0.583333,0.541667,0.611111,0.444444,0.541667,0.611111,0.532407,0.472222,0.500000,0.574074,0.467593,0.513889,0.523148,0.583333,0.523148,0.546296,0.569444,0.453704,0.537037,0.481481,0.532407,0.518519,0.509259,0.550926,0.611111,0.555556,0.546296,0.550926,0.490741,0.569444,0.537037,0.569444,0.513889,0.513889,0.564815,0.518519,0.518519,0.652778,0.356481,1.73148,0.0740741,1.67593,0.00462963,0.00925926
14000,0.00000,1.67593,0.0787037,1.73611,0.476852,0.597222,0.546296,0.504630,0.472222,0.481481,0.574074,0.555556,0.467593,0.504630,0.550926,0.564815,0.523148,0.449074,0.574074,0.513889,0.532407,0.486111,0.625000,0.449074,0.583333,0.481481,0.555556,0.648148,0.578704,0.462963,0.555556,0.546296,0.481481,0.509259,0.592593,0.504630,0.509259,0.541667,0.513889,0.606481,0.509259,0.592593,0.569444,0.495370,0.379630,1.72222,0.0555556,1.67593,0.00925926,0.00000
15000,0.00000,1.68056,0.0787037,1.72222,0.462963,0.527778,0.555556,0.425926,0.458333,0.629630,0.606481,0.527778,0.425926,0.513889,0.569444,0.555556,0.569444,0.527778,0.472222,0.560185,0.472222,0.476852,0.560185,0.574074,0.509259,0.574074,0.486111,0.523148,0.532407,0.550926,0.569444,0.546296,0.583333,0.601852,0.472222,0.578704,0.490741,0.546296,0.513889,0.569444,0.546296,0.513889,0.574074,0.500000,0.361111,1.70370,0.0694444,1.67593,0.00000,0.00462963
16000,0.00000,1.67593,0.0833333,1.74537,0.495370,0.523148,0.495370,0.629630,0.490741,0.495370,0.388889,0.587963,0.476852,0.430556,0.550926,0.592593,0.550926,0.537037,0.611111,0.560185,0.421296,0.634259,0.490741,0.472222,0.523148,0.472222,0.527778,0.513889,0.564815,0.592593,0.495370,0.504630,0.574074,0.495370,0.513889,0.648148,0.453704,0.583333,0.574074,0.513889,0.606481,0.486111,0.476852,0.574074,0.384259,1.69444,0.0833333,1.67130,0.00000,0.00462963
17000,0.00462963,1.67593,0.0787037,1.70833,0.537037,0.495370,0.555556,0.458333,0.564815,0.495370,0.513889,0.532407,0.495370,0.458333,0.532407,0.587963,0.546296,0.509259,0.611111,0.490741,0.504630,0.527778,0.532407,0.537037,0.435185,0.518519,0.541667,0.513889,0.527778,0.555556,0.462963,0.569444,0.532407,0.583333,0.504630,0.523148,0.583333,0.449074,0.527778,0.550926,0.550926,0.648148,0.467593,0.550926,0.365741,1.69907,0.0879630,1.66667,0.00000,0.00462963
18000,0.0138889,1.67593,0.0601852,1.74074,0.398148,0.555556,0.555556,0.592593,0.495370,0.449074,0.648148,0.453704,0.444444,0.513889,0.486111,0.560185,0.509259,0.574074,0.643519,0.537037,0.476852,0.481481,0.532407,0.541667,0.449074,0.523148,0.490741,0.495370,0.611111,0.476852,0.523148,0.564815,0.569444,0.462963,0.569444,0.537037,0.509259,0.504630,0.500000,0.587963,0.625000,0.504630,0.560185,0.504630,0.337963,1.72222,0.0555556,1.67593,0.00925926,0.00925926
19000,0.00925926,1.67130,0.0925926,1.71759,0.425926,0.504630,0.467593,0.490741,0.518519,0.527778,0.560185,0.564815,0.550926,0.550926,0.532407,0.597222,0.532407,0.495370,0.546296,0.518519,0.467593,0.509259,0.476852,0.513889,0.509259,0.523148,0.504630,0.541667,0.532407,0.439815,0.578704,0.601852,0.393519,0.537037,0.523148,0.509259,0.518519,0.597222,0.601852,0.532407,0.518519,0.541667,0.518519,0.490741,0.412037,1.68519,0.0740741,1.67130,0.00925926,0.00462963
20000,0.00462963,1.67130,0.0833333,1.74074,0.444444,0.486111,0.578704,0.564815,0.569444,0.518519,0.490741,0.527778,0.486111,0.486111,0.513889,0.564815,0.513889,0.449074,0.444444,0.532407,0.495370,0.634259,0.523148,0.462963,0.541667,0.495370,0.564815,0.490741,0.490741,0.541667,0.490741,0.601852,0.476852,0.504630,0.555556,0.560185,0.564815,0.583333,0.518519,0.500000,0.523148,0.500000,0.555556,0.523148,0.319444,1.69907,0.0694444,1.67130,0.00000,0.00925926
21000,0.00462963,1.66667,0.0925926,1.74074,0.495370,0.490741,0.555556,0.606481,0.513889,0.546296,0.537037,0.509259,0.453704,0.537037,0.458333,0.467593,0.504630,0.513889,0.504630,0.453704,0.467593,0.518519,0.550926,0.574074,0.495370,0.504630,0.541667,0.541667,0.555556,0.564815,0.532407,0.509259,0.500000,0.652778,0.416667,0.560185,0.550926,0.504630,0.509259,0.523148,0.578704,0.504630,0.462963,0.500000,0.333333,1.69907,0.0879630,1.66667,0.00000,0.00000
22000,0.00925926,1.66667,0.106481,1.69907,0.453704,0.578704,0.541667,0.527778,0.509259,0.546296,0.467593,0.476852,0.481481,0.620370,0.518519,0.500000,0.504630,0.509259,0.453704,0.393519,0.513889,0.592593,0.560185,0.527778,0.504630,0.518519,0.486111,0.527778,0.587963,0.546296,0.555556,0.546296,0.523148,0.523148,0.504630,0.509259,0.495370,0.555556,0.564815,0.476852,0.550926,0.500000,0.486111,0.546296,0.287037,1.69907,0.0740741,1.66667,0.00000,0.00000
23000,0.00000,1.67593,0.0925926,1.68981,0.449074,0.513889,0.453704,0.523148,0.597222,0.541667,0.444444,0.578704,0.546296,0.495370,0.458333,0.527778,0.495370,0.527778,0.523148,0.560185,0.560185,0.523148,0.467593,0.458333,0.518519,0.527778,0.518519,0.513889,0.634259,0.462963,0.555556,0.472222,0.550926,0.555556,0.546296,0.513889,0.527778,0.574074,0.444444,0.458333,0.495370,0.569444,0.537037,0.513889,0.277778,1.70370,0.0787037,1.67130,0.00000,0.00462963
24000,0.00000,1.66667,0.0740741,1.73611,0.527778,0.462963,0.564815,0.476852,0.495370,0.537037,0.467593,0.513889,0.486111,0.453704,0.504630,0.532407,0.550926,0.513889,0.449074,0.523148,0.537037,0.546296,0.504630,0.527778,0.504630,0.532407,0.574074,0.555556,0.513889,0.537037,0.550926,0.490741,0.439815,0.495370,0.564815,0.476852,0.541667,0.625000,0.462963,0.537037,0.490741,0.486111,0.500000,0.509259,0.365741,1.68056,0.0740741,1.67130,0.00000,0.0138889
25000,0.00925926,1.67130,0.0555556,1.72222,0.449074,0.513889,0.453704,0.523148,0.462963,0.560185,0.578704,0.439815,0.458333,0.569444,0.513889,0.537037,0.527778,0.513889,0.495370,0.509259,0.513889,0.481481,0.407407,0.523148,0.611111,0.555556,0.532407,0.555556,0.412037,0.518519,0.481481,0.615741,0.518519,0.541667,0.462963,0.490741,0.486111,0.597222,0.527778,0.495370,0.500000,0.453704,0.555556,0.574074,0.337963,1.72685,0.0462963,1.66667,0.00462963,0.00000
26000,0.00000,1.68056,0.0648148,1.70370,0.425926,0.472222,0.518519,0.490741,0.541667,0.476852,0.555556,0.564815,0.504630,0.504630,0.453704,0.541667,0.527778,0.509259,0.425926,0.555556,0.421296,0.527778,0.490741,0.546296,0.490741,0.513889,0.555556,0.532407,0.541667,0.550926,0.555556,0.462963,0.467593,0.495370,0.555556,0.504630,0.541667,0.481481,0.541667,0.513889,0.467593,0.569444,0.523148,0.504630,0.342593,1.73148,0.0694444,1.67593,0.00000,0.00462963
27000,0.00000,1.68981,0.0740741,1.71759,0.453704,0.458333,0.541667,0.564815,0.412037,0.472222,0.486111,0.550926,0.504630,0.476852,0.495370,0.458333,0.620370,0.481481,0.550926,0.527778,0.481481,0.490741,0.513889,0.421296,0.398148,0.597222,0.500000,0.532407,0.462963,0.546296,0.523148,0.578704,0.476852,0.564815,0.546296,0.500000,0.550926,0.546296,0.495370,0.500000,0.495370,0.523148,0.509259,0.504630,0.375000,1.69444,0.0555556,1.68056,0.00000,0.00000
28000,0.00000,1.67130,0.0740741,1.71296,0.453704,0.476852,0.523148,0.486111,0.486111,0.560185,0.541667,0.453704,0.490741,0.486111,0.449074,0.532407,0.486111,0.449074,0.569444,0.537037,0.546296,0.453704,0.541667,0.467593,0.527778,0.509259,0.490741,0.523148,0.476852,0.490741,0.504630,0.587963,0.546296,0.532407,0.518519,0.532407,0.476852,0.537037,0.564815,0.481481,0.467593,0.472222,0.500000,0.560185,0.300926,1.69907,0.0648148,1.66667,0.00000,0.00462963
29000,0.00462963,1.67130,0.0694444,1.71296,0.504630,0.481481,0.569444,0.430556,0.513889,0.495370,0.435185,0.462963,0.509259,0.384259,0.560185,0.490741,0.490741,0.555556,0.546296,0.620370,0.476852,0.495370,0.546296,0.472222,0.486111,0.486111,0.504630,0.518519,0.574074,0.444444,0.555556,0.546296,0.453704,0.541667,0.509259,0.486111,0.523148,0.476852,0.583333,0.458333,0.430556,0.546296,0.504630,0.509259,0.328704,1.69907,0.0601852,1.67130,0.00000,0.00000
30000,0.00000,1.68519,0.0601852,1.71296,0.458333,0.620370,0.476852,0.421296,0.541667,0.495370,0.467593,0.495370,0.476852,0.504630,0.569444,0.523148,0.504630,0.495370,0.472222,0.425926,0.527778,0.509259,0.467593,0.462963,0.564815,0.532407,0.481481,0.439815,0.587963,0.527778,0.560185,0.421296,0.555556,0.546296,0.569444,0.569444,0.467593,0.476852,0.564815,0.407407,0.500000,0.467593,0.453704,0.486111,0.342593,1.70833,0.0555556,1.67593,0.0138889,0.00462963
31000,0.00462963,1.67130,0.0462963,1.71759,0.435185,0.583333,0.587963,0.518519,0.453704,0.439815,0.509259,0.504630,0.504630,0.453704,0.523148,0.504630,0.513889,0.509259,0.518519,0.467593,0.449074,0.476852,0.486111,0.537037,0.523148,0.537037,0.564815,0.416667,0.495370,0.458333,0.518519,0.500000,0.569444,0.513889,0.527778,0.560185,0.486111,0.546296,0.500000,0.527778,0.412037,0.523148,0.416667,0.537037,0.282407,1.68056,0.0787037,1.67130,0.00000,0.00462963
32000,0.00462963,1.67593,0.0509259,1.71296,0.481481,0.569444,0.518519,0.425926,0.550926,0.453704,0.500000,0.435185,0.550926,0.546296,0.430556,0.578704,0.518519,0.518519,0.486111,0.509259,0.453704,0.449074,0.500000,0.486111,0.509259,0.578704,0.467593,0.453704,0.537037,0.449074,0.490741,0.583333,0.518519,0.518519,0.546296,0.523148,0.504630,0.462963,0.532407,0.435185,0.435185,0.444444,0.500000,0.555556,0.328704,1.71296,0.0462963,1.67593,0.00462963,0.00462963
33000,0.00000,1.66667,0.0555556,1.71759,0.430556,0.527778,0.444444,0.518519,0.518519,0.467593,0.504630,0.532407,0.578704,0.518519,0.486111,0.486111,0.509259,0.490741,0.462963,0.467593,0.486111,0.462963,0.462963,0.550926,0.486111,0.504630,0.476852,0.523148,0.546296,0.509259,0.578704,0.495370,0.537037,0.490741,0.481481,0.462963,0.490741,0.495370,0.532407,0.532407,0.537037,0.425926,0.523148,0.458333,0.282407,1.70370,0.0509259,1.66667,0.00462963,0.00925926
34000,0.00000,1.66667,0.0601852,1.72222,0.449074,0.495370,0.481481,0.490741,0.476852,0.513889,0.523148,0.444444,0.541667,0.532407,0.541667,0.430556,0.444444,0.458333,0.495370,0.555556,0.486111,0.398148,0.537037,0.449074,0.569444,0.513889,0.504630,0.523148,0.458333,0.638889,0.532407,0.560185,0.532407,0.509259,0.472222,0.412037,0.462963,0.490741,0.532407,0.500000,0.472222,0.472222,0.523148,0.481481,0.310185,1.70370,0.0462963,1.67593,0.00462963,0.00000
35000,0.00000,1.67130,0.0509259,1.69907,0.481481,0.458333,0.476852,0.472222,0.537037,0.523148,0.532407,0.504630,0.462963,0.495370,0.421296,0.541667,0.537037,0.486111,0.393519,0.495370,0.481481,0.495370,0.587963,0.490741,0.453704,0.550926,0.435185,0.537037,0.476852,0.523148,0.481481,0.541667,0.550926,0.481481,0.523148,0.578704,0.550926,0.458333,0.486111,0.476852,0.435185,0.398148,0.587963,0.449074,0.347222,1.68981,0.0416667,1.67130,0.00925926,0.00925926
36000,0.00000,1.67593,0.0416667,1.70370,0.407407,0.462963,0.550926,0.527778,0.527778,0.416667,0.509259,0.439815,0.439815,0.513889,0.532407,0.527778,0.430556,0.453704,0.555556,0.625000,0.449074,0.425926,0.476852,0.537037,0.523148,0.527778,0.388889,0.513889,0.449074,0.523148,0.495370,0.523148,0.513889,0.481481,0.504630,0.518519,0.666667,0.453704,0.490741,0.513889,0.555556,0.430556,0.449074,0.472222,0.333333,1.67130,0.0509259,1.67130,0.0138889,0.00000
37000,0.00000,1.68056,0.0509259,1.69907,0.425926,0.532407,0.393519,0.439815,0.504630,0.583333,0.462963,0.513889,0.462963,0.449074,0.495370,0.481481,0.495370,0.513889,0.500000,0.615741,0.449074,0.472222,0.486111,0.472222,0.523148,0.476852,0.495370,0.518519,0.513889,0.509259,0.476852,0.472222,0.513889,0.500000,0.490741,0.425926,0.458333,0.504630,0.490741,0.555556,0.513889,0.495370,0.546296,0.546296,0.296296,1.68981,0.0555556,1.67130,0.00000,0.00000
38000,0.00462963,1.67593,0.0648148,1.72222,0.402778,0.495370,0.458333,0.365741,0.541667,0.513889,0.518519,0.523148,0.587963,0.495370,0.430556,0.481481,0.375000,0.546296,0.518519,0.444444,0.509259,0.500000,0.449074,0.500000,0.541667,0.467593,0.527778,0.500000,0.481481,0.546296,0.504630,0.458333,0.495370,0.495370,0.449074,0.384259,0.518519,0.537037,0.564815,0.476852,0.495370,0.527778,0.518519,0.458333,0.370370,1.70833,0.0648148,1.67593,0.00000,0.00000
39000,0.0138889,1.67130,0.0370370,1.69444,0.430556,0.453704,0.462963,0.537037,0.486111,0.481481,0.513889,0.546296,0.527778,0.486111,0.490741,0.467593,0.439815,0.532407,0.476852,0.527778,0.370370,0.365741,0.481481,0.495370,0.583333,0.486111,0.606481,0.412037,0.490741,0.495370,0.504630,0.490741,0.537037,0.476852,0.500000,0.583333,0.462963,0.537037,0.509259,0.439815,0.513889,0.564815,0.490741,0.467593,0.259259,1.69444,0.0601852,1.66667,0.00000,0.00000
40000,0.00462963,1.67130,0.0555556,1.69907,0.439815,0.476852,0.490741,0.407407,0.587963,0.421296,0.541667,0.504630,0.500000,0.435185,0.495370,0.518519,0.509259,0.458333,0.509259,0.490741,0.407407,0.458333,0.495370,0.486111,0.513889,0.574074,0.458333,0.444444,0.550926,0.476852,0.490741,0.532407,0.527778,0.453704,0.518519,0.527778,0.500000,0.486111,0.430556,0.513889,0.453704,0.458333,0.490741,0.513889,0.379630,1.69907,0.0462963,1.66667,0.00000,0.00000
41000,0.00000,1.67130,0.0416667,1.71296,0.430556,0.578704,0.476852,0.467593,0.518519,0.467593,0.430556,0.513889,0.486111,0.421296,0.500000,0.481481,0.518519,0.449074,0.495370,0.532407,0.500000,0.532407,0.481481,0.402778,0.490741,0.518519,0.518519,0.458333,0.560185,0.583333,0.402778,0.449074,0.486111,0.504630,0.555556,0.527778,0.523148,0.435185,0.490741,0.467593,0.435185,0.523148,0.449074,0.509259,0.319444,1.69444,0.0370370,1.66667,0.00000,0.00462963
42000,0.00462963,1.67130,0.0416667,1.70370,0.486111,0.472222,0.462963,0.398148,0.500000,0.541667,0.472222,0.546296,0.518519,0.490741,0.370370,0.564815,0.532407,0.490741,0.509259,0.518519,0.439815,0.476852,0.462963,0.518519,0.564815,0.449074,0.523148,0.467593,0.472222,0.509259,0.546296,0.541667,0.509259,0.444444,0.476852,0.467593,0.486111,0.412037,0.490741,0.518519,0.453704,0.481481,0.476852,0.476852,0.268519,1.69907,0.0324074,1.68519,0.00462963,0.00000
43000,0.00462963,1.67130,0.0462963,1.69444,0.388889,0.513889,0.532407,0.458333,0.495370,0.518519,0.467593,0.476852,0.458333,0.504630,0.546296,0.546296,0.537037,0.467593,0.472222,0.564815,0.495370,0.462963,0.462963,0.495370,0.518519,0.416667,0.449074,0.546296,0.495370,0.592593,0.500000,0.467593,0.500000,0.560185,0.444444,0.490741,0.435185,0.425926,0.435185,0.421296,0.467593,0.486111,0.504630,0.444444,0.296296,1.69444,0.0231481,1.67593,0.00000,0.00462963
44000,0.00462963,1.67593,0.0555556,1.72222,0.513889,0.523148,0.407407,0.500000,0.458333,0.476852,0.421296,0.550926,0.430556,0.550926,0.462963,0.513889,0.532407,0.504630,0.541667,0.527778,0.453704,0.513889,0.412037,0.481481,0.574074,0.467593,0.472222,0.476852,0.555556,0.486111,0.523148,0.500000,0.541667,0.481481,0.439815,0.467593,0.467593,0.504630,0.458333,0.453704,0.435185,0.384259,0.490741,0.467593,0.240741,1.67593,0.0509259,1.66667,0.00462963,0.00000
45000,0.00000,1.67130,0.0601852,1.69444,0.453704,0.449074,0.435185,0.458333,0.472222,0.495370,0.532407,0.541667,0.569444,0.458333,0.555556,0.490741,0.449074,0.560185,0.435185,0.430556,0.564815,0.513889,0.495370,0.574074,0.412037,0.462963,0.527778,0.495370,0.402778,0.550926,0.476852,0.481481,0.490741,0.550926,0.472222,0.509259,0.513889,0.472222,0.444444,0.370370,0.435185,0.449074,0.439815,0.407407,0.351852,1.68056,0.0370370,1.67130,0.00000,0.00000
46000,0.00000,1.66667,0.0601852,1.71759,0.449074,0.495370,0.384259,0.486111,0.513889,0.486111,0.449074,0.541667,0.574074,0.583333,0.393519,0.467593,0.532407,0.439815,0.500000,0.449074,0.490741,0.481481,0.495370,0.523148,0.481481,0.458333,0.486111,0.541667,0.462963,0.453704,0.458333,0.476852,0.444444,0.527778,0.518519,0.523148,0.486111,0.546296,0.435185,0.472222,0.402778,0.416667,0.518519,0.412037,0.314815,1.68519,0.0416667,1.66667,0.00462963,0.00000
47000,0.00000,1.68519,0.0416667,1.70833,0.476852,0.458333,0.476852,0.523148,0.476852,0.416667,0.518519,0.523148,0.500000,0.435185,0.509259,0.546296,0.398148,0.444444,0.481481,0.546296,0.504630,0.402778,0.476852,0.467593,0.435185,0.476852,0.500000,0.504630,0.546296,0.513889,0.476852,0.444444,0.453704,0.472222,0.472222,0.449074,0.518519,0.509259,0.592593,0.393519,0.435185,0.430556,0.537037,0.481481,0.300926,1.68056,0.0416667,1.66667,0.00000,0.00462963
48000,0.00000,1.66667,0.0694444,1.70370,0.467593,0.439815,0.509259,0.425926,0.476852,0.495370,0.430556,0.453704,0.523148,0.449074,0.462963,0.416667,0.504630,0.490741,0.504630,0.523148,0.472222,0.532407,0.462963,0.481481,0.504630,0.509259,0.430556,0.569444,0.444444,0.518519,0.453704,0.476852,0.439815,0.523148,0.421296,0.347222,0.476852,0.416667,0.537037,0.564815,0.462963,0.476852,0.504630,0.550926,0.291667,1.68056,0.0509259,1.67130,0.00925926,0.00925926
49000,0.00462963,1.67593,0.0462963,1.70833,0.370370,0.435185,0.435185,0.500000,0.513889,0.458333,0.416667,0.453704,0.435185,0.472222,0.500000,0.495370,0.560185,0.476852,0.490741,0.430556,0.453704,0.583333,0.532407,0.462963,0.467593,0.476852,0.560185,0.481481,0.439815,0.476852,0.430556,0.449074,0.500000,0.527778,0.467593,0.412037,0.421296,0.476852,0.509259,0.486111,0.467593,0.500000,0.611111,0.444444,0.268519,1.70370,0.0370370,1.67130,0.00000,0.00000
50000,0.00000,1.67130,0.0601852,1.70370,0.458333,0.518519,0.453704,0.416667,0.481481,0.439815,0.467593,0.476852,0.421296,0.467593,0.467593,0.449074,0.402778,0.546296,0.430556,0.430556,0.458333,0.509259,0.518519,0.476852,0.560185,0.574074,0.388889,0.467593,0.444444,0.523148,0.518519,0.481481,0.430556,0.481481,0.518519,0.472222,0.513889,0.509259,0.518519,0.416667,0.537037,0.458333,0.435185,0.453704,0.310185,1.68056,0.0509259,1.66667,0.00462963,0.00462963
51000,0.00000,1.67130,0.0462963,1.75926,0.472222,0.467593,0.500000,0.444444,0.384259,0.356481,0.504630,0.486111,0.462963,0.523148,0.425926,0.375000,0.467593,0.495370,0.444444,0.453704,0.495370,0.449074,0.435185,0.458333,0.574074,0.500000,0.518519,0.509259,0.458333,0.532407,0.449074,0.458333,0.578704,0.518519,0.495370,0.462963,0.453704,0.421296,0.453704,0.513889,0.439815,0.569444,0.453704,0.462963,0.291667,1.68056,0.0324074,1.66667,0.00462963,0.00462963
52000,0.00000,1.67593,0.0462963,1.68056,0.462963,0.407407,0.425926,0.384259,0.476852,0.453704,0.509259,0.472222,0.462963,0.555556,0.398148,0.425926,0.435185,0.449074,0.532407,0.574074,0.416667,0.532407,0.481481,0.449074,0.481481,0.541667,0.462963,0.444444,0.500000,0.532407,0.421296,0.574074,0.537037,0.495370,0.439815,0.490741,0.458333,0.425926,0.430556,0.407407,0.458333,0.462963,0.523148,0.467593,0.361111,1.69444,0.0370370,1.67130,0.00462963,0.00462963
