iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
12000,0.00000,1.66667,0.00000,1.66667,0.342593,0.587963,0.583333,0.587963,0.546296,0.555556,0.583333,0.555556,0.601852,0.569444,0.578704,0.569444,0.597222,0.643519,0.592593,0.611111,0.564815,0.634259,0.541667,0.550926,0.578704,0.513889,0.625000,0.518519,0.615741,0.634259,0.532407,0.597222,0.648148,0.574074,0.537037,0.666667,0.486111,0.606481,0.550926,0.597222,0.606481,0.550926,0.504630,0.731481,0.0740741,1.66667,0.00000,1.66667,0.00000,0.00000
13000,0.00000,1.66667,0.00000,1.66667,0.347222,0.625000,0.560185,0.601852,0.592593,0.500000,0.606481,0.583333,0.587963,0.527778,0.587963,0.518519,0.578704,0.574074,0.601852,0.574074,0.638889,0.564815,0.638889,0.597222,0.583333,0.587963,0.620370,0.564815,0.583333,0.550926,0.592593,0.560185,0.569444,0.615741,0.546296,0.583333,0.555556,0.541667,0.578704,0.666667,0.546296,0.574074,0.564815,0.648148,0.106481,1.66667,0.00000,1.66667,0.00000,0.00000
14000,0.00000,1.66667,0.00000,1.66667,0.356481,0.564815,0.657407,0.500000,0.541667,0.662037,0.555556,0.597222,0.560185,0.606481,0.546296,0.523148,0.625000,0.587963,0.638889,0.615741,0.541667,0.620370,0.587963,0.541667,0.583333,0.578704,0.532407,0.560185,0.541667,0.560185,0.583333,0.606481,0.550926,0.629630,0.560185,0.564815,0.634259,0.606481,0.560185,0.583333,0.611111,0.523148,0.601852,0.657407,0.0879630,1.66667,0.00000,1.66667,0.00000,0.00000
15000,0.00000,1.66667,0.00000,1.66667,0.328704,0.587963,0.587963,0.560185,0.592593,0.583333,0.666667,0.490741,0.638889,0.634259,0.560185,0.615741,0.555556,0.569444,0.532407,0.546296,0.569444,0.587963,0.546296,0.597222,0.541667,0.560185,0.606481,0.541667,0.606481,0.638889,0.615741,0.671296,0.560185,0.523148,0.601852,0.560185,0.592593,0.569444,0.555556,0.634259,0.560185,0.523148,0.564815,0.657407,0.111111,1.66667,0.00000,1.66667,0.00000,0.00000
16000,0.00000,1.66667,0.00000,1.66667,0.375000,0.615741,0.550926,0.495370,0.611111,0.574074,0.583333,0.569444,0.615741,0.504630,0.597222,0.592593,0.620370,0.601852,0.597222,0.518519,0.657407,0.550926,0.574074,0.606481,0.648148,0.611111,0.550926,0.625000,0.592593,0.541667,0.564815,0.532407,0.643519,0.583333,0.592593,0.500000,0.486111,0.541667,0.550926,0.564815,0.625000,0.541667,0.625000,0.671296,0.143519,1.66667,0.00000,1.66667,0.00000,0.00000
17000,0.00000,1.66667,0.00000,1.66667,0.379630,0.564815,0.662037,0.569444,0.564815,0.592593,0.546296,0.541667,0.587963,0.569444,0.615741,0.550926,0.620370,0.518519,0.648148,0.518519,0.611111,0.583333,0.606481,0.634259,0.509259,0.527778,0.615741,0.546296,0.569444,0.657407,0.513889,0.606481,0.634259,0.500000,0.601852,0.601852,0.569444,0.574074,0.583333,0.629630,0.560185,0.550926,0.523148,0.689815,0.0972222,1.66667,0.00000,1.66667,0.00000,0.00000
18000,0.00000,1.66667,0.00000,1.66667,0.356481,0.592593,0.615741,0.500000,0.574074,0.574074,0.597222,0.555556,0.583333,0.555556,0.601852,0.569444,0.560185,0.615741,0.541667,0.615741,0.560185,0.615741,0.564815,0.537037,0.648148,0.527778,0.643519,0.611111,0.532407,0.634259,0.546296,0.625000,0.527778,0.546296,0.685185,0.574074,0.578704,0.523148,0.574074,0.574074,0.555556,0.555556,0.546296,0.750000,0.101852,1.66667,0.00000,1.66667,0.00000,0.00000
19000,0.00000,1.66667,0.00000,1.66667,0.356481,0.537037,0.606481,0.578704,0.546296,0.564815,0.569444,0.546296,0.634259,0.527778,0.601852,0.634259,0.564815,0.611111,0.490741,0.634259,0.583333,0.574074,0.523148,0.643519,0.555556,0.615741,0.546296,0.629630,0.504630,0.629630,0.569444,0.574074,0.537037,0.638889,0.583333,0.615741,0.587963,0.564815,0.537037,0.601852,0.625000,0.546296,0.504630,0.750000,0.101852,1.66667,0.00000,1.66667,0.00000,0.00000
20000,0.00000,1.66667,0.00000,1.66667,0.379630,0.574074,0.587963,0.648148,0.569444,0.532407,0.537037,0.652778,0.490741,0.606481,0.546296,0.620370,0.583333,0.500000,0.634259,0.541667,0.578704,0.601852,0.574074,0.620370,0.578704,0.550926,0.569444,0.615741,0.541667,0.620370,0.527778,0.541667,0.657407,0.537037,0.560185,0.555556,0.597222,0.550926,0.611111,0.606481,0.606481,0.638889,0.532407,0.671296,0.0972222,1.66667,0.00000,1.66667,0.00000,0.00000
21000,0.00000,1.66667,0.00000,1.66667,0.282407,0.638889,0.564815,0.611111,0.537037,0.638889,0.601852,0.541667,0.537037,0.560185,0.611111,0.592593,0.583333,0.574074,0.541667,0.615741,0.597222,0.592593,0.648148,0.550926,0.550926,0.620370,0.527778,0.587963,0.597222,0.541667,0.638889,0.583333,0.564815,0.615741,0.583333,0.597222,0.569444,0.564815,0.541667,0.564815,0.606481,0.611111,0.504630,0.671296,0.0833333,1.66667,0.00000,1.66667,0.00000,0.00000
