iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10000,0.00000,1.66667,0.00000,1.66667,0.254630,0.518519,0.449074,0.537037,0.500000,0.361111,0.550926,0.388889,0.504630,0.527778,0.439815,0.523148,0.444444,0.518519,0.504630,0.439815,0.467593,0.444444,0.458333,0.495370,0.384259,0.444444,0.430556,0.458333,0.449074,0.472222,0.449074,0.462963,0.462963,0.444444,0.504630,0.435185,0.425926,0.486111,0.495370,0.458333,0.425926,0.518519,0.472222,0.532407,0.0509259,1.66667,0.00000,1.66667,0.00000,0.00000
11000,0.00000,1.66667,0.00000,1.66667,0.240741,0.495370,0.435185,0.513889,0.500000,0.398148,0.490741,0.421296,0.601852,0.555556,0.444444,0.518519,0.356481,0.592593,0.555556,0.462963,0.398148,0.393519,0.467593,0.476852,0.430556,0.425926,0.449074,0.453704,0.495370,0.407407,0.435185,0.490741,0.412037,0.527778,0.453704,0.481481,0.472222,0.435185,0.458333,0.509259,0.439815,0.393519,0.458333,0.597222,0.0462963,1.66667,0.00000,1.66667,0.00000,0.00000
12000,0.00000,1.66667,0.00000,1.66667,0.268519,0.569444,0.412037,0.578704,0.458333,0.453704,0.527778,0.449074,0.518519,0.458333,0.472222,0.467593,0.462963,0.509259,0.550926,0.407407,0.495370,0.486111,0.509259,0.449074,0.402778,0.412037,0.407407,0.532407,0.416667,0.550926,0.402778,0.481481,0.449074,0.444444,0.435185,0.398148,0.425926,0.439815,0.490741,0.421296,0.439815,0.425926,0.481481,0.564815,0.0648148,1.66667,0.00000,1.66667,0.00000,0.00000
13000,0.00000,1.66667,0.00000,1.66667,0.263889,0.532407,0.425926,0.555556,0.541667,0.439815,0.541667,0.425926,0.550926,0.583333,0.449074,0.574074,0.458333,0.509259,0.500000,0.458333,0.435185,0.435185,0.486111,0.453704,0.449074,0.435185,0.430556,0.425926,0.462963,0.444444,0.458333,0.337963,0.490741,0.449074,0.495370,0.416667,0.500000,0.421296,0.476852,0.421296,0.462963,0.453704,0.384259,0.490741,0.0648148,1.66667,0.00000,1.66667,0.00000,0.00000
14000,0.00000,1.66667,0.00000,1.66667,0.268519,0.625000,0.462963,0.574074,0.504630,0.430556,0.592593,0.416667,0.560185,0.532407,0.398148,0.490741,0.458333,0.550926,0.532407,0.388889,0.509259,0.449074,0.407407,0.435185,0.490741,0.402778,0.462963,0.430556,0.453704,0.416667,0.546296,0.425926,0.402778,0.439815,0.472222,0.365741,0.500000,0.412037,0.425926,0.421296,0.504630,0.407407,0.430556,0.523148,0.0694444,1.66667,0.00000,1.66667,0.00000,0.00000
15000,0.00000,1.66667,0.00000,1.66667,0.222222,0.615741,0.486111,0.583333,0.481481,0.435185,0.504630,0.398148,0.504630,0.518519,0.444444,0.537037,0.472222,0.578704,0.490741,0.425926,0.462963,0.449074,0.407407,0.458333,0.467593,0.467593,0.439815,0.430556,0.435185,0.430556,0.467593,0.472222,0.449074,0.486111,0.453704,0.449074,0.421296,0.449074,0.453704,0.416667,0.416667,0.430556,0.435185,0.569444,0.0740741,1.66667,0.00000,1.66667,0.00000,0.00000
16000,0.00000,1.66667,0.00000,1.66667,0.226852,0.555556,0.402778,0.504630,0.555556,0.416667,0.486111,0.495370,0.541667,0.560185,0.384259,0.486111,0.407407,0.583333,0.527778,0.407407,0.458333,0.435185,0.453704,0.439815,0.449074,0.472222,0.458333,0.439815,0.435185,0.481481,0.458333,0.500000,0.449074,0.444444,0.453704,0.453704,0.490741,0.500000,0.444444,0.407407,0.513889,0.472222,0.398148,0.490741,0.0509259,1.66667,0.00000,1.66667,0.00000,0.00000
17000,0.00000,1.66667,0.00000,1.66667,0.226852,0.509259,0.523148,0.486111,0.550926,0.379630,0.546296,0.453704,0.527778,0.541667,0.407407,0.560185,0.370370,0.555556,0.476852,0.412037,0.504630,0.416667,0.462963,0.476852,0.449074,0.421296,0.416667,0.486111,0.453704,0.439815,0.462963,0.509259,0.462963,0.453704,0.472222,0.435185,0.481481,0.384259,0.476852,0.472222,0.462963,0.449074,0.407407,0.555556,0.0509259,1.66667,0.00000,1.66667,0.00000,0.00000
18000,0.00000,1.66667,0.00000,1.66667,0.236111,0.560185,0.444444,0.550926,0.587963,0.384259,0.518519,0.398148,0.541667,0.601852,0.462963,0.518519,0.393519,0.495370,0.578704,0.458333,0.439815,0.425926,0.486111,0.435185,0.388889,0.439815,0.495370,0.398148,0.458333,0.481481,0.435185,0.458333,0.509259,0.388889,0.472222,0.425926,0.486111,0.462963,0.365741,0.444444,0.453704,0.444444,0.425926,0.574074,0.0648148,1.66667,0.00000,1.66667,0.00000,0.00000
19000,0.00000,1.66667,0.00000,1.66667,0.263889,0.652778,0.393519,0.546296,0.476852,0.513889,0.500000,0.421296,0.532407,0.546296,0.416667,0.527778,0.430556,0.574074,0.537037,0.444444,0.449074,0.518519,0.430556,0.439815,0.490741,0.435185,0.439815,0.435185,0.449074,0.486111,0.458333,0.398148,0.402778,0.435185,0.449074,0.407407,0.513889,0.393519,0.444444,0.486111,0.407407,0.439815,0.449074,0.472222,0.0833333,1.66667,0.00000,1.66667,0.00000,0.00000
20000,0.00000,1.66667,0.00000,1.66667,0.300926,0.564815,0.449074,0.527778,0.509259,0.439815,0.574074,0.425926,0.574074,0.444444,0.453704,0.560185,0.430556,0.569444,0.546296,0.444444,0.462963,0.435185,0.449074,0.449074,0.467593,0.425926,0.449074,0.453704,0.481481,0.495370,0.425926,0.472222,0.453704,0.435185,0.430556,0.407407,0.486111,0.402778,0.425926,0.486111,0.379630,0.444444,0.467593,0.402778,0.0879630,1.66667,0.00000,1.66667,0.00000,0.00000
21000,0.00000,1.66667,0.00000,1.66667,0.250000,0.643519,0.425926,0.541667,0.476852,0.398148,0.555556,0.444444,0.569444,0.532407,0.453704,0.550926,0.476852,0.537037,0.500000,0.425926,0.458333,0.458333,0.476852,0.416667,0.393519,0.467593,0.421296,0.537037,0.421296,0.425926,0.476852,0.379630,0.444444,0.490741,0.421296,0.481481,0.430556,0.379630,0.425926,0.490741,0.416667,0.421296,0.472222,0.532407,0.0694444,1.66667,0.00000,1.66667,0.00000,0.00000
22000,0.00000,1.66667,0.00000,1.66667,0.236111,0.555556,0.458333,0.513889,0.569444,0.412037,0.578704,0.458333,0.546296,0.523148,0.388889,0.587963,0.388889,0.597222,0.481481,0.425926,0.439815,0.425926,0.439815,0.481481,0.412037,0.402778,0.444444,0.458333,0.453704,0.425926,0.472222,0.412037,0.430556,0.481481,0.574074,0.439815,0.458333,0.449074,0.416667,0.481481,0.486111,0.449074,0.398148,0.472222,0.0648148,1.66667,0.00000,1.66667,0.00000,0.00000
23000,0.00000,1.66667,0.00000,1.66667,0.240741,0.546296,0.472222,0.560185,0.518519,0.425926,0.606481,0.356481,0.555556,0.513889,0.375000,0.527778,0.435185,0.560185,0.513889,0.416667,0.500000,0.439815,0.500000,0.444444,0.476852,0.435185,0.476852,0.472222,0.407407,0.388889,0.444444,0.462963,0.462963,0.439815,0.513889,0.444444,0.407407,0.472222,0.435185,0.444444,0.486111,0.430556,0.393519,0.537037,0.0509259,1.66667,0.00000,1.66667,0.00000,0.00000
24000,0.00000,1.66667,0.00000,1.66667,0.282407,0.532407,0.402778,0.541667,0.583333,0.398148,0.592593,0.430556,0.550926,0.550926,0.416667,0.518519,0.444444,0.476852,0.537037,0.458333,0.476852,0.495370,0.407407,0.472222,0.453704,0.472222,0.444444,0.439815,0.407407,0.476852,0.472222,0.425926,0.430556,0.467593,0.518519,0.379630,0.449074,0.407407,0.513889,0.430556,0.412037,0.439815,0.421296,0.472222,0.0879630,1.66667,0.00000,1.66667,0.00000,0.00000
25000,0.00000,1.66667,0.00000,1.66667,0.287037,0.601852,0.481481,0.527778,0.555556,0.449074,0.564815,0.398148,0.564815,0.509259,0.453704,0.532407,0.430556,0.532407,0.486111,0.430556,0.458333,0.407407,0.504630,0.416667,0.449074,0.425926,0.449074,0.490741,0.402778,0.500000,0.421296,0.453704,0.384259,0.435185,0.481481,0.416667,0.467593,0.500000,0.421296,0.402778,0.467593,0.439815,0.444444,0.462963,0.0833333,1.66667,0.00000,1.66667,0.00000,0.00000
26000,0.00000,1.66667,0.00000,1.66667,0.222222,0.620370,0.462963,0.523148,0.532407,0.430556,0.537037,0.467593,0.537037,0.560185,0.449074,0.527778,0.444444,0.509259,0.518519,0.430556,0.472222,0.444444,0.444444,0.416667,0.462963,0.458333,0.453704,0.439815,0.500000,0.481481,0.462963,0.458333,0.449074,0.444444,0.439815,0.444444,0.430556,0.458333,0.416667,0.435185,0.402778,0.375000,0.407407,0.555556,0.0648148,1.66667,0.00000,1.66667,0.00000,0.00000
27000,0.00000,1.66667,0.00000,1.66667,0.259259,0.583333,0.430556,0.527778,0.523148,0.513889,0.546296,0.421296,0.509259,0.592593,0.430556,0.509259,0.486111,0.500000,0.509259,0.444444,0.490741,0.453704,0.435185,0.388889,0.435185,0.513889,0.444444,0.449074,0.439815,0.425926,0.430556,0.541667,0.388889,0.393519,0.476852,0.425926,0.481481,0.550926,0.333333,0.439815,0.425926,0.462963,0.416667,0.481481,0.0787037,1.66667,0.00000,1.66667,0.00000,0.00000
28000,0.00000,1.66667,0.00000,1.66667,0.254630,0.592593,0.476852,0.527778,0.625000,0.472222,0.541667,0.467593,0.490741,0.578704,0.412037,0.453704,0.430556,0.606481,0.490741,0.462963,0.384259,0.439815,0.430556,0.462963,0.439815,0.416667,0.476852,0.421296,0.486111,0.421296,0.481481,0.462963,0.435185,0.347222,0.467593,0.486111,0.421296,0.472222,0.398148,0.444444,0.462963,0.388889,0.458333,0.523148,0.0787037,1.66667,0.00000,1.66667,0.00000,0.00000
29000,0.00000,1.66667,0.00000,1.66667,0.240741,0.583333,0.439815,0.462963,0.574074,0.509259,0.527778,0.407407,0.532407,0.611111,0.444444,0.574074,0.490741,0.500000,0.574074,0.407407,0.458333,0.449074,0.462963,0.495370,0.412037,0.449074,0.407407,0.495370,0.476852,0.370370,0.453704,0.421296,0.435185,0.435185,0.490741,0.393519,0.439815,0.425926,0.435185,0.486111,0.370370,0.439815,0.393519,0.555556,0.0601852,1.66667,0.00000,1.66667,0.00000,0.00000
30000,0.00000,1.66667,0.00000,1.66667,0.277778,0.578704,0.481481,0.518519,0.569444,0.481481,0.523148,0.393519,0.500000,0.555556,0.421296,0.611111,0.351852,0.634259,0.509259,0.481481,0.476852,0.486111,0.439815,0.398148,0.462963,0.425926,0.550926,0.430556,0.462963,0.425926,0.444444,0.430556,0.425926,0.439815,0.495370,0.435185,0.444444,0.472222,0.398148,0.472222,0.365741,0.425926,0.375000,0.476852,0.0416667,1.66667,0.00000,1.66667,0.00000,0.00000
31000,0.00000,1.66667,0.00000,1.66667,0.282407,0.615741,0.444444,0.541667,0.546296,0.462963,0.546296,0.486111,0.587963,0.532407,0.425926,0.555556,0.402778,0.509259,0.583333,0.388889,0.412037,0.449074,0.462963,0.467593,0.416667,0.495370,0.425926,0.504630,0.467593,0.393519,0.467593,0.379630,0.425926,0.476852,0.416667,0.444444,0.467593,0.435185,0.425926,0.407407,0.472222,0.347222,0.435185,0.518519,0.0648148,1.66667,0.00000,1.66667,0.00000,0.00000
32000,0.00000,1.66667,0.00000,1.66667,0.240741,0.620370,0.449074,0.541667,0.550926,0.453704,0.629630,0.458333,0.569444,0.564815,0.361111,0.541667,0.425926,0.527778,0.513889,0.416667,0.398148,0.467593,0.421296,0.462963,0.398148,0.546296,0.444444,0.449074,0.421296,0.430556,0.495370,0.425926,0.453704,0.476852,0.402778,0.430556,0.421296,0.486111,0.430556,0.486111,0.430556,0.430556,0.412037,0.444444,0.0601852,1.66667,0.00000,1.66667,0.00000,0.00000
33000,0.00000,1.66667,0.00000,1.66667,0.259259,0.550926,0.398148,0.587963,0.527778,0.444444,0.629630,0.421296,0.513889,0.634259,0.444444,0.509259,0.486111,0.509259,0.513889,0.384259,0.481481,0.462963,0.388889,0.439815,0.476852,0.421296,0.425926,0.458333,0.513889,0.467593,0.384259,0.462963,0.481481,0.425926,0.416667,0.435185,0.393519,0.490741,0.430556,0.467593,0.449074,0.435185,0.453704,0.444444,0.0694444,1.66667,0.00000,1.66667,0.00000,0.00000
34000,0.00000,1.66667,0.00000,1.66667,0.263889,0.564815,0.462963,0.555556,0.495370,0.467593,0.527778,0.462963,0.574074,0.509259,0.449074,0.523148,0.458333,0.504630,0.546296,0.430556,0.398148,0.458333,0.476852,0.495370,0.481481,0.402778,0.444444,0.476852,0.421296,0.421296,0.453704,0.490741,0.444444,0.435185,0.467593,0.402778,0.435185,0.444444,0.462963,0.453704,0.407407,0.412037,0.421296,0.518519,0.0694444,1.66667,0.00000,1.66667,0.00000,0.00000
35000,0.00000,1.66667,0.00000,1.66667,0.250000,0.583333,0.453704,0.560185,0.555556,0.467593,0.583333,0.439815,0.490741,0.495370,0.375000,0.583333,0.384259,0.583333,0.495370,0.425926,0.486111,0.412037,0.467593,0.425926,0.412037,0.476852,0.509259,0.425926,0.472222,0.449074,0.486111,0.402778,0.537037,0.416667,0.444444,0.444444,0.449074,0.495370,0.444444,0.453704,0.412037,0.375000,0.444444,0.458333,0.0648148,1.66667,0.00000,1.66667,0.00000,0.00000
36000,0.00000,1.66667,0.00000,1.66667,0.222222,0.569444,0.425926,0.513889,0.592593,0.416667,0.509259,0.453704,0.564815,0.592593,0.476852,0.546296,0.370370,0.597222,0.500000,0.509259,0.453704,0.481481,0.435185,0.439815,0.490741,0.398148,0.416667,0.398148,0.476852,0.407407,0.453704,0.416667,0.425926,0.398148,0.476852,0.416667,0.444444,0.412037,0.425926,0.490741,0.458333,0.490741,0.435185,0.472222,0.115741,1.66667,0.00000,1.66667,0.00000,0.00000
37000,0.00000,1.66667,0.00000,1.66667,0.277778,0.569444,0.444444,0.569444,0.532407,0.458333,0.513889,0.384259,0.550926,0.532407,0.453704,0.560185,0.444444,0.518519,0.527778,0.425926,0.444444,0.495370,0.421296,0.486111,0.444444,0.416667,0.476852,0.430556,0.416667,0.490741,0.449074,0.472222,0.476852,0.393519,0.444444,0.453704,0.425926,0.421296,0.439815,0.462963,0.444444,0.449074,0.388889,0.490741,0.0925926,1.66667,0.00000,1.66667,0.00000,0.00000
38000,0.00000,1.66667,0.00000,1.66667,0.259259,0.625000,0.412037,0.578704,0.606481,0.379630,0.527778,0.370370,0.509259,0.527778,0.472222,0.555556,0.435185,0.560185,0.560185,0.439815,0.472222,0.467593,0.402778,0.495370,0.402778,0.490741,0.384259,0.462963,0.416667,0.412037,0.486111,0.449074,0.453704,0.449074,0.435185,0.365741,0.458333,0.472222,0.430556,0.486111,0.435185,0.439815,0.412037,0.509259,0.0833333,1.66667,0.00000,1.66667,0.00000,0.00000
39000,0.00000,1.66667,0.00000,1.66667,0.236111,0.550926,0.467593,0.601852,0.541667,0.444444,0.569444,0.444444,0.486111,0.592593,0.421296,0.550926,0.444444,0.490741,0.509259,0.407407,0.476852,0.435185,0.439815,0.500000,0.425926,0.384259,0.472222,0.412037,0.467593,0.439815,0.430556,0.532407,0.412037,0.513889,0.398148,0.495370,0.407407,0.462963,0.439815,0.435185,0.435185,0.472222,0.393519,0.500000,0.0509259,1.66667,0.00000,1.66667,0.00000,0.00000
40000,0.00000,1.66667,0.00000,1.66667,0.328704,0.532407,0.430556,0.509259,0.587963,0.388889,0.564815,0.370370,0.615741,0.527778,0.444444,0.550926,0.407407,0.578704,0.569444,0.384259,0.435185,0.449074,0.425926,0.462963,0.430556,0.509259,0.416667,0.467593,0.388889,0.500000,0.472222,0.407407,0.430556,0.430556,0.458333,0.504630,0.444444,0.425926,0.490741,0.393519,0.398148,0.481481,0.412037,0.500000,0.0648148,1.66667,0.00000,1.66667,0.00000,0.00000
41000,0.00000,1.66667,0.00000,1.66667,0.282407,0.569444,0.421296,0.541667,0.527778,0.509259,0.527778,0.412037,0.587963,0.481481,0.416667,0.541667,0.435185,0.569444,0.546296,0.430556,0.476852,0.449074,0.384259,0.444444,0.453704,0.453704,0.430556,0.504630,0.444444,0.430556,0.476852,0.416667,0.439815,0.476852,0.458333,0.439815,0.430556,0.453704,0.416667,0.435185,0.416667,0.458333,0.435185,0.490741,0.0740741,1.66667,0.00000,1.66667,0.00000,0.00000
42000,0.00000,1.66667,0.00000,1.66667,0.250000,0.587963,0.393519,0.550926,0.574074,0.412037,0.555556,0.481481,0.560185,0.583333,0.421296,0.555556,0.402778,0.555556,0.541667,0.407407,0.430556,0.439815,0.421296,0.449074,0.347222,0.500000,0.467593,0.490741,0.412037,0.481481,0.467593,0.402778,0.453704,0.453704,0.425926,0.435185,0.481481,0.472222,0.467593,0.458333,0.402778,0.384259,0.458333,0.486111,0.0694444,1.66667,0.00000,1.66667,0.00000,0.00000
43000,0.00000,1.66667,0.00000,1.66667,0.226852,0.620370,0.425926,0.513889,0.569444,0.462963,0.504630,0.490741,0.527778,0.546296,0.425926,0.504630,0.430556,0.550926,0.574074,0.421296,0.444444,0.462963,0.393519,0.504630,0.453704,0.393519,0.462963,0.462963,0.449074,0.467593,0.393519,0.449074,0.495370,0.425926,0.425926,0.407407,0.467593,0.458333,0.435185,0.453704,0.439815,0.421296,0.527778,0.462963,0.0370370,1.66667,0.00000,1.66667,0.00000,0.00000
44000,0.00000,1.66667,0.00000,1.66667,0.273148,0.671296,0.425926,0.550926,0.509259,0.467593,0.472222,0.393519,0.574074,0.513889,0.462963,0.513889,0.421296,0.578704,0.500000,0.453704,0.462963,0.425926,0.449074,0.402778,0.509259,0.425926,0.333333,0.500000,0.439815,0.425926,0.472222,0.481481,0.458333,0.490741,0.444444,0.472222,0.398148,0.467593,0.476852,0.384259,0.444444,0.490741,0.398148,0.495370,0.0601852,1.66667,0.00000,1.66667,0.00000,0.00000
45000,0.00000,1.66667,0.00000,1.66667,0.250000,0.625000,0.421296,0.574074,0.537037,0.425926,0.597222,0.430556,0.513889,0.541667,0.412037,0.500000,0.430556,0.486111,0.523148,0.481481,0.439815,0.402778,0.504630,0.458333,0.462963,0.430556,0.500000,0.481481,0.453704,0.444444,0.379630,0.486111,0.402778,0.462963,0.388889,0.435185,0.550926,0.435185,0.458333,0.375000,0.444444,0.421296,0.356481,0.615741,0.0509259,1.66667,0.00000,1.66667,0.00000,0.00000
46000,0.00000,1.66667,0.00000,1.66667,0.231481,0.592593,0.444444,0.504630,0.541667,0.430556,0.560185,0.462963,0.574074,0.560185,0.388889,0.574074,0.439815,0.527778,0.537037,0.425926,0.416667,0.481481,0.365741,0.509259,0.430556,0.500000,0.398148,0.435185,0.449074,0.476852,0.435185,0.476852,0.467593,0.435185,0.467593,0.416667,0.435185,0.481481,0.476852,0.421296,0.421296,0.467593,0.421296,0.462963,0.0462963,1.66667,0.00000,1.66667,0.00000,0.00000
47000,0.00000,1.66667,0.00000,1.66667,0.287037,0.578704,0.449074,0.569444,0.532407,0.458333,0.569444,0.416667,0.541667,0.476852,0.476852,0.495370,0.453704,0.541667,0.504630,0.462963,0.458333,0.486111,0.402778,0.407407,0.458333,0.462963,0.439815,0.439815,0.453704,0.453704,0.384259,0.486111,0.504630,0.412037,0.425926,0.398148,0.444444,0.435185,0.462963,0.444444,0.439815,0.467593,0.425926,0.523148,0.0601852,1.66667,0.00000,1.66667,0.00000,0.00000
48000,0.00000,1.66667,0.00000,1.66667,0.287037,0.597222,0.421296,0.476852,0.620370,0.444444,0.574074,0.509259,0.518519,0.495370,0.407407,0.541667,0.398148,0.504630,0.523148,0.421296,0.523148,0.462963,0.421296,0.472222,0.425926,0.435185,0.430556,0.453704,0.476852,0.421296,0.412037,0.513889,0.435185,0.449074,0.402778,0.486111,0.430556,0.421296,0.509259,0.449074,0.398148,0.453704,0.453704,0.481481,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
49000,0.00000,1.66667,0.00000,1.66667,0.282407,0.564815,0.444444,0.550926,0.481481,0.467593,0.495370,0.467593,0.537037,0.629630,0.412037,0.592593,0.388889,0.509259,0.523148,0.430556,0.495370,0.439815,0.481481,0.458333,0.370370,0.435185,0.435185,0.500000,0.476852,0.467593,0.361111,0.504630,0.472222,0.421296,0.462963,0.435185,0.462963,0.402778,0.416667,0.481481,0.412037,0.500000,0.388889,0.462963,0.0694444,1.66667,0.00000,1.66667,0.00000,0.00000
50000,0.00000,1.66667,0.00000,1.66667,0.287037,0.574074,0.449074,0.555556,0.527778,0.402778,0.578704,0.444444,0.597222,0.527778,0.421296,0.532407,0.425926,0.513889,0.509259,0.453704,0.458333,0.425926,0.500000,0.416667,0.509259,0.430556,0.435185,0.398148,0.462963,0.467593,0.388889,0.467593,0.388889,0.430556,0.611111,0.439815,0.425926,0.481481,0.435185,0.421296,0.453704,0.439815,0.347222,0.513889,0.0416667,1.66667,0.00000,1.66667,0.00000,0.00000
51000,0.00000,1.66667,0.00000,1.66667,0.268519,0.597222,0.467593,0.560185,0.490741,0.407407,0.601852,0.444444,0.541667,0.555556,0.444444,0.555556,0.379630,0.541667,0.564815,0.402778,0.472222,0.481481,0.416667,0.472222,0.430556,0.402778,0.476852,0.402778,0.425926,0.407407,0.402778,0.412037,0.476852,0.495370,0.449074,0.523148,0.430556,0.458333,0.476852,0.449074,0.402778,0.481481,0.370370,0.476852,0.0740741,1.66667,0.00000,1.66667,0.00000,0.00000
52000,0.00000,1.66667,0.00000,1.66667,0.277778,0.606481,0.425926,0.578704,0.532407,0.504630,0.560185,0.481481,0.527778,0.578704,0.407407,0.476852,0.416667,0.569444,0.518519,0.398148,0.449074,0.467593,0.370370,0.486111,0.412037,0.425926,0.439815,0.462963,0.416667,0.476852,0.467593,0.430556,0.421296,0.412037,0.444444,0.500000,0.393519,0.476852,0.449074,0.379630,0.486111,0.439815,0.449074,0.527778,0.0462963,1.66667,0.00000,1.66667,0.00000,0.00000
53000,0.00000,1.66667,0.00000,1.66667,0.254630,0.597222,0.430556,0.555556,0.541667,0.458333,0.541667,0.462963,0.527778,0.597222,0.462963,0.435185,0.476852,0.555556,0.537037,0.421296,0.476852,0.444444,0.421296,0.453704,0.421296,0.462963,0.472222,0.416667,0.393519,0.467593,0.439815,0.402778,0.481481,0.458333,0.486111,0.421296,0.453704,0.453704,0.430556,0.421296,0.439815,0.453704,0.416667,0.476852,0.0694444,1.66667,0.00000,1.66667,0.00000,0.00000
