iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10000,0.00000,0.00000,0.00000,0.00000,3.97594,1.18508,1.19301,0.643801,1.79051,2.97161,1.79129,0.750316,1.17936,1.32710,0.616882,2.05249,1.85339,1.95720,2.04881,1.39712,1.97320,2.43295,3.05380,3.00201,2.79267,2.72140,1.36278,1.44854,3.10234,1.02399,0.926265,2.47402,1.13995,0.803825,2.35673,1.60048,2.76761,2.12206,1.08969,2.89910,1.99548,3.32899,1.84392,0.773188,6.35724,0.00000,0.00000,0.00000,0.00000,0.00000
11000,0.00000,0.00000,0.00000,0.00000,3.53964,0.707664,0.796460,2.11397,0.772443,1.93951,1.98966,1.37925,2.01923,1.10674,1.65151,1.29088,2.13207,1.42655,1.42295,2.48021,2.06186,2.09896,1.10848,3.06920,1.95027,3.25491,3.68171,2.76450,2.47156,2.93841,1.57083,3.30912,1.64400,1.40552,2.50024,0.489229,0.301222,0.796127,1.21214,1.42914,0.795335,1.52034,2.48067,2.30668,13.1252,0.00000,0.00000,0.00000,0.00000,0.00000
12000,0.00000,0.00000,0.00000,0.00000,4.45320,0.687155,1.28127,0.896494,1.03395,1.84890,1.15722,0.745626,3.32151,1.58221,1.41987,1.26131,1.59689,0.630029,2.52027,1.65939,2.49605,1.66936,2.59420,1.80883,3.22413,2.03997,1.50054,1.66255,1.20560,1.85656,1.01415,1.78121,1.17550,1.58363,2.49409,1.69127,0.284473,0.737729,1.35028,2.33551,1.07683,2.07803,1.02359,0.340060,2.93271,0.00000,0.00000,0.00000,0.00000,0.00000
13000,0.00000,0.00000,0.00000,0.00000,4.74465,1.96436,1.39057,2.27294,1.42623,0.956026,0.883590,1.52129,1.79598,2.06700,1.67691,0.859832,0.995514,1.88238,1.89054,2.66829,0.720937,0.392860,1.59738,4.17662,2.97420,2.01819,2.99483,3.26445,3.28577,1.23159,2.39348,1.26579,1.63587,1.26971,2.60743,1.41696,2.98934,1.88688,0.803180,1.86834,1.84767,2.01770,0.937804,1.97292,8.80479,0.00000,0.00000,0.00000,0.00000,0.00000
14000,0.00000,0.00000,0.00000,0.00000,2.25624,1.76610,1.15292,2.95783,1.17092,1.75234,1.00399,1.00043,1.22598,0.872336,2.00613,1.12187,1.31854,2.43308,1.41777,2.47980,3.26263,2.64925,1.75547,1.55896,2.38363,3.64092,2.17061,0.769444,0.921763,1.45192,0.836061,1.36732,2.38700,0.957902,1.83932,0.817141,2.29009,2.34414,1.25454,2.65177,1.62373,1.28504,0.801807,1.28984,2.60145,0.00000,0.00000,0.00000,0.00000,0.00000
15000,0.00000,0.00000,0.00000,0.00000,4.51701,1.10016,0.851375,1.44501,0.856593,3.67728,1.49421,0.784504,1.81103,1.04317,2.79202,0.830378,1.83700,1.77314,1.06704,2.08840,3.37314,4.45612,2.35747,2.34058,2.41384,1.57198,2.46438,2.24770,2.16605,1.51442,0.504496,1.74714,1.91472,1.07021,2.10297,1.48294,1.38389,0.791932,0.716870,2.85893,1.48917,1.52289,1.82208,1.41153,2.33179,0.00000,0.00000,0.00000,0.00000,0.00000
16000,0.00000,0.00000,0.00000,0.00000,2.32404,2.44048,1.65337,0.627301,1.58462,1.40172,1.28017,1.67500,1.43571,0.263977,3.33446,1.43133,1.32243,3.34146,0.904510,0.672106,1.70225,1.52835,0.956658,3.18224,1.53634,2.55290,1.38268,2.59915,3.68444,3.29004,1.21071,1.90739,0.984861,0.716454,1.34459,1.67240,2.84328,0.778637,1.06827,1.77155,1.04548,1.24429,0.337459,0.648153,2.87014,0.00000,0.00000,0.00000,0.00000,0.00000
17000,0.00000,0.00000,0.00000,0.00000,1.12610,1.05809,0.793216,2.69712,1.71411,1.08545,1.16335,1.60586,0.772840,0.782752,3.65050,1.68204,0.432654,2.01316,1.03726,3.77737,1.75705,2.68696,2.58462,2.15255,3.48502,1.56735,1.49165,1.54197,3.22325,1.79422,1.25030,2.39757,1.34378,1.25330,2.26513,1.70692,1.81016,0.670789,0.568097,0.937302,2.22409,3.44066,1.31493,2.19904,3.62201,0.00000,0.00000,0.00000,0.00000,0.00000
18000,0.00000,0.00000,0.00000,0.00000,3.67727,0.844838,1.50623,3.03146,1.80604,2.40659,1.60465,1.38115,2.55280,1.30278,2.08429,1.92551,0.708785,2.25848,1.49723,2.70832,2.88401,2.87606,0.965641,2.14254,1.99652,2.22418,2.53891,3.63543,1.38506,2.13650,2.47507,0.475825,1.25462,1.66126,1.82910,0.689789,1.62976,1.55790,1.33718,1.63578,2.92133,2.26605,2.43631,1.48728,7.30237,0.00000,0.00000,0.00000,0.00000,0.00000
19000,0.00000,0.00000,0.00000,0.00000,2.59042,1.08161,1.02516,2.52266,1.85765,0.857949,0.468248,0.965561,1.03887,2.13645,3.40413,1.12385,1.44748,1.31028,0.319079,2.32484,4.23067,1.74082,2.35589,1.39427,1.18864,2.31211,0.979021,3.82832,0.802724,2.84457,1.60779,1.11121,1.42605,1.00203,1.75479,1.18362,1.26191,1.25083,1.20331,2.27776,1.33632,3.20617,1.03039,0.870841,7.26292,0.00000,0.00000,0.00000,0.00000,0.00000
20000,0.00000,0.00000,0.00000,0.00000,1.52831,0.959749,1.27851,3.49075,0.788555,0.492818,1.03248,1.44015,1.70368,1.24132,1.65531,1.82081,1.78308,0.561225,1.17457,2.09500,1.55293,2.27579,1.82590,4.44704,0.312874,2.93464,2.05632,1.17020,0.536507,2.93283,2.20871,1.42894,1.47090,1.86716,3.70360,1.48113,1.38376,2.73289,1.19310,2.72765,2.16018,1.23643,1.61427,0.908574,2.73032,0.00000,0.00000,0.00000,0.00000,0.00000
21000,0.00000,0.00000,0.00000,0.00000,2.22769,1.91650,0.950405,0.922172,1.97444,1.17117,0.536138,1.78126,1.40657,1.61037,3.32670,1.12751,1.11583,2.33195,0.842484,1.60653,5.06114,1.12527,1.96904,1.52703,1.33570,4.35359,0.653647,2.21705,1.27790,2.23928,3.52378,1.99934,1.53632,1.73840,2.22764,1.81283,1.92025,1.75997,1.66528,1.12266,1.44737,1.85088,1.49508,1.25493,2.10958,0.00000,0.00000,0.00000,0.00000,0.00000
22000,0.00000,0.00000,0.00000,0.00000,5.69032,1.86173,0.527673,2.37667,0.840020,3.27140,1.95024,1.17494,3.48429,0.903604,0.368126,1.68224,0.550289,1.92642,0.927449,0.754536,0.659035,2.21188,2.13510,1.40922,2.89996,2.52137,0.527279,1.57178,1.26365,1.76319,1.93903,1.40373,1.42019,1.46322,1.37987,1.41916,2.27729,0.745689,1.68692,2.13604,0.565479,1.37918,1.63716,0.476976,5.89355,0.00000,0.00000,0.00000,0.00000,0.00000
23000,0.00000,0.00000,0.00000,0.00000,2.46687,0.728502,1.19662,2.64717,1.37479,1.97191,1.28927,2.01810,2.86647,1.51899,2.31114,0.551749,1.69304,1.55598,0.700335,1.14248,3.79463,1.84266,3.15171,2.41767,3.54353,2.20279,2.27531,2.78347,1.35235,1.22907,0.897310,3.57607,0.871217,1.48928,1.25087,1.34072,1.01695,1.21841,0.765522,2.73521,1.51759,0.847903,0.399794,1.24844,2.39322,0.00000,0.00000,0.00000,0.00000,0.00000
24000,0.00000,0.00000,0.00000,0.00000,1.58878,2.56278,0.725971,3.40129,1.60319,2.81901,1.47047,1.81844,2.41419,0.810854,1.80596,1.74150,1.95443,1.62546,1.23310,0.435667,0.776936,4.48157,4.07154,1.33650,1.61643,2.19424,2.73235,1.76088,3.65213,1.51724,2.17616,1.14345,1.39946,1.10392,1.34453,1.22168,1.13708,1.08986,1.17239,3.06844,1.32285,1.15285,1.36672,0.710259,3.81516,0.00000,0.00000,0.00000,0.00000,0.00000
25000,0.00000,0.00000,0.00000,0.00000,1.13436,0.723895,0.695808,1.94970,0.509822,1.92850,1.06843,1.15284,1.32803,1.54064,2.48064,1.00849,1.73247,2.29717,1.47251,4.54065,2.78775,2.23733,1.11300,2.87315,2.96026,1.51022,2.33527,3.40246,0.605559,2.33568,0.508465,1.27402,1.10261,1.92205,1.72270,1.32899,1.64647,1.99485,0.167067,1.90104,1.21830,1.37539,2.01250,1.87578,4.00642,0.00000,0.00000,0.00000,0.00000,0.00000
26000,0.00000,0.00000,0.00000,0.00000,3.13647,1.80456,2.06827,1.60524,1.16203,3.00745,1.57167,0.356034,4.33215,1.25745,2.28531,0.903563,0.440228,2.47589,1.22175,0.886441,1.50333,0.889976,2.22387,1.48395,3.24689,1.90565,1.11697,2.19310,2.70655,2.88790,1.21868,0.587642,0.448478,1.96405,1.90949,2.32519,1.82477,1.47256,1.69094,1.65693,1.76687,2.76418,1.27354,0.959550,5.66959,0.00000,0.00000,0.00000,0.00000,0.00000
27000,0.00000,0.00000,0.00000,0.00000,3.29510,2.12935,1.10119,2.60487,1.33677,1.54145,1.05837,0.503610,0.844512,0.598541,2.31643,0.620171,1.14784,2.82771,0.884870,2.77899,2.41825,2.85039,3.19499,2.20557,1.88108,2.23713,1.05733,1.84198,1.07546,2.92853,1.73624,0.958042,2.07471,2.20264,1.79898,0.993416,1.51744,1.52333,0.732476,0.703907,1.84244,1.00934,1.63355,0.764597,5.94776,0.00000,0.00000,0.00000,0.00000,0.00000
28000,0.00000,0.00000,0.00000,0.00000,2.71698,1.57663,1.93414,2.63878,1.03246,1.32187,1.05128,1.04076,1.98863,2.13624,2.10143,1.72701,1.72201,1.01533,1.46117,2.37865,1.66945,0.841430,3.35355,2.94666,1.38789,2.22085,2.58948,1.05644,1.03522,1.93122,1.46074,1.62788,0.445587,2.22633,1.96247,1.30029,2.35084,1.27732,1.73311,2.15968,1.24335,1.22997,0.623453,0.992905,3.67712,0.00000,0.00000,0.00000,0.00000,0.00000
29000,0.00000,0.00000,0.00000,0.00000,1.81954,1.66664,1.24079,1.24442,0.931230,1.59084,1.41362,1.95580,4.09877,1.31504,1.58179,1.91553,1.54285,0.714992,2.25401,0.980638,2.15335,3.26706,1.68031,1.25468,2.84870,3.25038,2.97043,2.72367,1.45453,1.64853,1.41992,2.34399,1.55983,1.50597,2.36566,1.43174,3.13314,0.946735,1.10106,3.03612,0.944610,1.26526,1.87567,1.82336,5.21188,0.00000,0.00000,0.00000,0.00000,0.00000
30000,0.00000,0.00000,0.00000,0.00000,2.06627,1.79661,1.61691,2.06521,1.00773,2.47681,0.915198,1.24525,4.12362,1.22564,1.07462,1.16583,1.42853,1.83196,2.34739,2.19202,2.57177,1.35595,2.02439,3.38780,1.78797,4.63216,2.82197,3.49445,1.84784,2.00525,1.18290,0.335295,1.53045,1.86277,1.39580,0.583561,0.558708,1.28710,1.70155,1.48743,2.23996,1.36262,1.18771,2.13135,5.70194,0.00000,0.00000,0.00000,0.00000,0.00000
31000,0.00000,0.00000,0.00000,0.00000,2.31033,1.77016,0.334735,2.19664,0.875582,1.28013,0.997901,1.82579,1.46108,1.27998,2.37347,1.37914,2.12246,1.13668,0.589120,1.92637,2.06794,2.86933,3.14780,3.23178,1.02972,1.56639,1.54338,3.07688,0.707525,1.89131,1.42253,1.38515,0.357950,1.02592,1.36227,1.24263,1.94834,1.27829,1.84897,2.15029,0.356005,2.39261,1.54548,2.05639,2.77108,0.00000,0.00000,0.00000,0.00000,0.00000
32000,0.00000,0.00000,0.00000,0.00000,2.89171,1.24784,1.51761,1.37634,1.51949,2.86553,1.55592,0.862368,1.54808,1.55916,0.839241,1.65395,1.56331,2.58113,1.79749,2.45988,2.10902,0.990933,2.22182,1.48894,1.59840,1.49263,2.24879,0.718353,4.08063,0.271396,0.590836,3.37088,1.37418,0.865745,2.11897,1.35753,1.94124,1.78283,2.20968,2.17803,1.11959,1.57812,1.50199,1.28257,2.73911,0.00000,0.00000,0.00000,0.00000,0.00000
33000,0.00000,0.00000,0.00000,0.00000,0.923078,2.01242,0.846663,1.39104,1.23490,1.57717,2.17425,0.554745,2.64709,1.49146,1.88387,1.06432,1.91441,1.09212,1.26276,3.17687,1.98368,2.71253,3.41667,1.79872,2.77292,3.75656,3.03507,1.10582,2.63267,2.80322,0.996758,1.93683,0.489683,1.67581,1.32495,1.74852,1.33195,0.885639,1.03646,1.88023,1.36182,2.19760,1.79778,1.42756,4.59676,0.00000,0.00000,0.00000,0.00000,0.00000
34000,0.00000,0.00000,0.00000,0.00000,3.97589,1.80267,2.31878,2.81848,0.995897,2.08649,1.03456,0.944954,0.818012,0.709639,2.57158,1.70439,0.808490,3.26728,2.50076,2.83058,2.82977,3.54856,1.98991,1.94995,2.14916,2.60698,3.23943,2.47908,0.841102,0.467367,1.67982,2.17198,1.48290,1.61372,1.06228,2.05304,3.30773,1.15650,2.08300,1.56829,1.48567,1.75433,0.682554,1.15973,6.01752,0.00000,0.00000,0.00000,0.00000,0.00000
35000,0.00000,0.00000,0.00000,0.00000,2.29293,1.48231,1.64472,2.43546,1.40213,2.01211,1.35684,1.56273,1.30140,2.16528,1.59490,1.73124,0.637074,2.57468,2.00714,1.01541,3.47417,0.832754,1.52746,1.89028,4.01101,2.15277,2.40949,2.95426,3.43888,1.84790,2.12267,2.38204,1.53097,2.50593,2.27930,1.15533,0.824972,1.11370,1.14578,2.40738,0.795396,2.35307,3.51396,1.86675,4.95798,0.00000,0.00000,0.00000,0.00000,0.00000
36000,0.00000,0.00000,0.00000,0.00000,3.31691,0.416308,0.764880,1.56205,1.61010,1.13924,1.66605,2.65114,1.81427,1.05164,1.52090,0.956032,1.26442,1.87998,0.996942,2.10482,4.80632,2.67057,1.83799,3.02534,1.80979,2.15644,1.79235,3.34038,1.45743,1.64903,2.01071,0.863291,0.962166,1.77569,3.73855,1.25660,0.256240,1.95352,0.691769,0.540896,1.46335,1.73034,0.469653,1.80550,8.70704,0.00000,0.00000,0.00000,0.00000,0.00000
37000,0.00000,0.00000,0.00000,0.00000,3.36884,0.437779,1.54819,0.901028,2.78478,1.92345,1.94060,0.821823,2.10720,1.90995,0.853311,0.434965,1.18085,1.40483,1.49220,1.05227,2.68352,2.25268,3.16694,3.65781,2.67871,2.69240,1.41256,1.97554,1.80908,1.93292,0.910575,2.23713,0.681083,1.51246,4.21015,1.54735,2.50606,3.01186,0.460446,1.02484,0.656461,3.24839,2.46333,1.32999,2.31478,0.00000,0.00000,0.00000,0.00000,0.00000
38000,0.00000,0.00000,0.00000,0.00000,1.30596,1.11932,1.18697,1.16261,0.586098,3.08273,2.56234,1.23666,3.05502,0.0966958,2.33763,1.24501,2.30396,2.27415,1.18630,2.88831,1.38123,2.83306,3.00453,2.72886,2.07193,2.65306,2.08728,2.37109,1.43896,2.27099,1.78449,2.01555,1.41073,0.727668,1.31675,1.74858,0.583087,1.42702,1.52024,2.17605,0.745726,1.47315,0.640382,0.736670,5.37797,0.00000,0.00000,0.00000,0.00000,0.00000
39000,0.00000,0.00000,0.00000,0.00000,2.07109,0.863402,1.67473,1.70874,1.54005,2.52230,1.53353,0.967820,2.68793,1.84342,1.58996,0.761471,1.53232,2.06835,2.04398,3.34396,4.70507,3.20530,2.55151,1.52129,2.21611,1.29336,2.13781,2.24486,2.25285,1.66670,2.29475,1.31169,1.39626,2.18199,0.912466,0.570994,2.53535,1.40224,1.88655,0.873912,0.783609,2.50065,2.11344,0.861815,5.73149,0.00000,0.00000,0.00000,0.00000,0.00000
40000,0.00000,0.00000,0.00000,0.00000,1.20543,0.988076,2.08658,2.35544,1.64751,1.17765,0.276439,1.25099,1.94913,0.904903,1.57813,0.573253,1.24032,2.73246,2.30047,2.26874,1.28067,2.25798,1.93241,2.15516,1.63097,0.874277,0.919151,1.58206,4.79471,2.50570,0.992893,0.984770,0.869674,1.79764,3.19917,0.685341,2.59637,0.810707,0.644188,3.59242,1.24984,0.840811,2.01805,2.07868,1.88819,0.00000,0.00000,0.00000,0.00000,0.00000
41000,0.00000,0.00000,0.00000,0.00000,2.31968,1.77513,1.96695,2.65763,1.00694,0.519643,2.44872,1.31729,2.48111,1.50659,0.498679,1.48192,1.71053,2.40955,1.26192,2.37421,3.09038,1.96886,1.49920,2.70827,1.26204,2.00187,2.16465,2.48284,1.75065,1.47482,0.762928,4.51657,0.739154,0.892867,1.97595,1.43547,0.924983,0.526264,2.02908,2.76366,1.22202,3.11295,0.838800,1.59882,1.17548,0.00000,0.00000,0.00000,0.00000,0.00000
42000,0.00000,0.00000,0.00000,0.00000,2.97966,0.799135,0.649060,1.81425,2.48597,1.92358,0.870300,1.68920,3.39746,2.21834,1.84472,0.379113,1.06184,1.67576,1.03836,1.06784,1.21962,2.15460,2.56336,2.32193,1.18019,1.01704,0.943521,1.71201,1.93806,1.27182,0.754125,3.65182,0.925817,0.706949,0.414562,0.514726,3.28517,2.36758,0.851737,1.79959,1.34268,1.18466,0.777388,0.763005,4.63044,0.00000,0.00000,0.00000,0.00000,0.00000
43000,0.00000,0.00000,0.00000,0.00000,3.04326,1.29599,2.63975,2.01894,2.54803,2.23534,2.47922,2.18960,1.47987,1.40174,1.82232,0.909504,2.35025,1.02245,1.73605,2.38196,3.55066,2.21267,2.64636,2.13327,3.49088,1.44415,2.28439,1.81850,2.40515,3.95815,2.34730,2.93792,0.761922,2.73686,2.45679,0.741064,1.72766,1.65930,1.39935,2.31071,2.49311,1.67047,1.22065,0.835381,4.75102,0.00000,0.00000,0.00000,0.00000,0.00000
44000,0.00000,0.00000,0.00000,0.00000,2.26206,1.25182,1.09262,1.99422,0.971522,0.817266,1.86582,1.18852,1.33323,0.475611,1.82806,0.842949,1.24134,2.40881,2.40139,2.44380,3.30480,3.25375,1.50704,2.75670,2.95140,1.58196,2.20261,3.18141,2.52138,0.486688,1.16075,0.995398,0.643499,0.369635,1.24401,1.19464,1.09348,0.217046,1.70407,2.50076,0.961298,2.26993,0.479608,1.08123,3.43715,0.00000,0.00000,0.00000,0.00000,0.00000
45000,0.00000,0.00000,0.00000,0.00000,4.14319,0.819417,1.03548,1.04334,0.308868,2.71931,1.28496,1.19809,2.86043,0.379383,1.54536,1.53759,1.58150,2.20187,2.18511,2.63979,1.44946,2.53295,3.49602,1.64481,1.48283,1.43978,1.11015,3.57343,1.45114,3.01503,0.947540,1.82215,1.62068,1.00882,1.57118,1.27785,1.26010,0.749581,1.18751,1.53442,1.29888,3.31980,1.02862,1.14144,5.89076,0.00000,0.00000,0.00000,0.00000,0.00000
46000,0.00000,0.00000,0.00000,0.00000,1.14524,0.602755,0.549321,2.09850,1.07788,1.14483,1.16504,0.701616,2.73331,1.30586,1.66658,0.269029,0.848575,2.17243,0.681918,1.24285,1.45264,1.32820,2.75467,2.91969,3.74114,2.42952,2.19227,2.46523,0.749893,1.76660,1.63846,1.16158,1.77941,1.33150,1.00853,1.85596,2.12639,1.06225,1.44565,1.28569,0.634642,1.10735,1.08017,1.52716,8.49663,0.00000,0.00000,0.00000,0.00000,0.00000
47000,0.00000,0.00000,0.00000,0.00000,3.92888,1.65651,0.892034,2.15461,2.84667,1.77415,1.68497,2.17253,2.17899,1.70701,1.20351,0.715041,1.40347,1.32132,0.906991,0.852640,2.78445,2.47751,2.53681,3.80240,1.38563,2.68732,1.15276,0.751707,2.42501,1.73716,1.76775,3.99277,1.13553,1.21943,0.585056,1.72861,0.694880,1.57008,0.671142,1.07145,1.65022,0.713421,1.06399,0.874089,4.43505,0.00000,0.00000,0.00000,0.00000,0.00000
48000,0.00000,0.00000,0.00000,0.00000,2.03717,0.877146,1.54340,1.92434,2.49698,1.70564,1.14567,0.977539,2.61317,1.36744,1.55165,1.40548,1.66192,2.01509,0.743394,1.56873,3.66694,1.46039,1.80223,1.32705,2.51918,2.04176,1.85292,2.45680,1.81637,2.82525,1.71234,2.73133,2.05208,1.45279,1.26319,0.790365,1.23159,0.768383,0.787731,2.34286,0.538774,1.16697,0.824576,1.74289,3.78558,0.00000,0.00000,0.00000,0.00000,0.00000
49000,0.00000,0.00000,0.00000,0.00000,1.06460,1.19671,2.07123,2.25308,1.04813,2.25815,0.879721,1.37062,2.89440,1.95059,1.53323,1.86635,1.03493,2.34864,1.12214,1.58001,1.80458,2.45927,2.59138,1.89654,1.98581,2.60004,2.05905,3.50305,4.03375,1.51358,1.31058,1.49516,1.04629,1.69346,2.18110,1.43668,2.19593,0.688375,1.10112,2.56940,1.06085,1.01170,1.41286,1.40023,5.46149,0.00000,0.00000,0.00000,0.00000,0.00000
50000,0.00000,0.00000,0.00000,0.00000,3.65748,1.73587,1.61709,2.34915,1.29225,1.62365,0.857153,1.15286,1.35141,2.66305,1.00179,2.22343,2.25418,0.666996,0.636897,1.72664,2.12653,3.23893,2.03717,2.33696,2.54776,2.72531,2.25822,2.88254,3.50655,1.22795,0.475554,2.47945,1.49891,2.18014,0.994269,1.84036,1.00698,1.62066,0.888739,0.861175,0.634251,0.630510,1.22151,0.356206,6.01491,0.00000,0.00000,0.00000,0.00000,0.00000
51000,0.00000,0.00000,0.00000,0.00000,2.19779,0.0670114,0.791882,3.13393,0.893907,1.65433,2.23203,1.44663,2.94129,0.861309,3.50638,1.76536,2.23501,2.64155,0.578067,4.15253,0.958087,2.48840,1.78473,2.11994,3.24044,3.46233,1.35974,3.76408,3.24267,2.59744,1.34765,2.25928,1.83471,1.89031,2.57052,0.693953,1.85706,1.97806,1.13062,1.10262,1.50737,3.30597,1.57570,1.02144,7.77987,0.00000,0.00000,0.00000,0.00000,0.00000
52000,0.00000,0.00000,0.00000,0.00000,0.866593,1.81509,2.68390,1.81120,0.864413,1.36175,0.689179,0.726028,2.77499,1.07764,3.26912,0.945416,1.15759,1.52786,2.08012,0.953121,1.89256,2.85729,2.23811,2.78516,2.27407,2.25317,1.67364,2.95856,3.01271,2.67346,1.87880,1.35724,1.23086,1.83884,2.58652,1.23403,2.29140,1.64175,0.465168,2.32304,0.879196,1.63390,0.742218,1.36269,1.80303,0.00000,0.00000,0.00000,0.00000,0.00000
53000,0.00000,0.00000,0.00000,0.00000,1.94528,1.56950,0.949342,1.96518,1.12238,2.33442,2.05315,1.70211,2.08715,1.17695,1.81603,1.44364,1.77645,1.96628,1.37748,1.19457,1.34128,2.18698,2.81358,2.51409,2.98499,2.23655,2.97988,1.81131,2.83986,1.73415,2.34612,2.19594,1.80132,1.22005,2.48754,2.19818,1.73178,0.983840,0.545476,0.680020,1.62538,2.14361,0.588758,0.986170,3.33116,0.00000,0.00000,0.00000,0.00000,0.00000
